symbol,date,y_270,y_90,y_20,y_10,y_5,y_1,PMO,RSI,MFI,EMA,SO,MACD,change,adjClose,adjHigh,adjLow,adjOpen,adjVolume,close,high,low,open,volume
TXN,2019-10-18,,,,,,,0.5048577376821659,0.48359572889745367,0.5202403578134466,1.0,0.6802800466744477,0.5990268125658103,-0.5148697456389668,129.46,130.42,128.55,129.79,4102938,129.46,130.42,128.55,129.79,4102938
TXN,2019-10-17,,,,,,0.0,0.5780707841776547,0.4458718331939644,0.513795731584663,0.99922660361326,0.758459743290549,0.5922225137239576,0.48648648648648296,130.13,131.39,128.81,130.9,3004719,130.13,131.39,128.81,130.9,3004719
TXN,2019-10-16,,,,,,1.0,0.6207494795281053,0.4778084033357283,0.0,0.9964529868400345,0.6849474912485425,0.5610996911115673,-1.662996431012224,129.5,131.4513,129.19,130.83,4591847,129.5,131.4513,129.19,130.83,4591847
TXN,2019-10-15,,,,,,0.0,0.6360166551006243,0.49089072152996865,0.4860529215663643,0.9954019326429797,0.9404900816802811,0.562087869617947,1.4951830443159906,131.69,132.2,129.79,130.28,3038067,131.69,132.2,129.79,130.28,3038067
TXN,2019-10-14,,,,,,1.0,0.5461485079805688,0.519957661984207,0.0,0.9886723309328034,0.7490820073439405,0.5261420006215325,-0.2613575217157379,129.75,129.94,129.07,129.58,2293940,129.75,129.94,129.07,129.58,2293940
TXN,2019-10-11,,,,,0.0,0.0,0.6308119361554477,0.485137968815261,0.4759843835581589,0.9854338177845312,0.7906976744186041,0.5063297392811869,1.8476473811947072,130.09,131.76,129.56,130.1,4736511,130.09,131.76,129.56,130.1,4736511
TXN,2019-10-10,,,,,1.0,1.0,0.5152671755725188,0.4929932069408858,0.4661992602902393,0.9793096250795719,0.5018359853121176,0.4612205056003622,0.2275580665411223,127.73,129.37,127.1,127.86,4161057,127.73,129.37,127.1,127.86,4161057
TXN,2019-10-09,,,,,1.0,1.0,0.5180430256766135,0.49539440484327407,1.0,0.9787857463728757,0.46634026927784517,0.46423339063771235,1.9683149303888572,127.44,128.18,126.32,126.75,2933364,127.44,128.18,126.32,126.75,2933364
TXN,2019-10-08,,,,,1.0,1.0,0.4996530187369883,0.47810822857522967,0.4618243386320372,0.9794869627585152,0.165238678090576,0.4827976267584189,-3.0034924330616923,124.98,127.8734,123.63,127.42,4891030,124.98,127.8734,123.63,127.42,4891030
TXN,2019-10-07,,,,,1.0,0.0,0.5659264399722415,0.5407988590005567,0.0,0.9858997567601564,0.5942228335625842,0.5226441146767264,-0.9912402028584542,128.85,130.49,128.74,130.04,2594250,128.85,130.49,128.74,130.04,2594250
TXN,2019-10-04,,,,0.0,0.0,0.0,0.6488549618320605,0.5264629143284763,0.4926121724716897,0.9863951397800139,0.7716643741402995,0.5389357243800359,1.1188811188811172,130.14,130.31,128.99,129.31,3936442,130.14,130.31,128.99,129.31,3936442
TXN,2019-10-03,,,,1.0,0.0,1.0,0.5239417071478132,0.49908065205195606,0.5625299709178022,0.9819738098892468,0.5735900962861048,0.533183173311638,1.4664143803216534,128.7,129.2499,125.855,127.27,5408731,128.7,129.2499,125.855,127.27,5408731
TXN,2019-10-02,,,,1.0,1.0,1.0,0.4427480916030535,0.5123006538168117,0.0,0.9817631386003944,0.3177441540577715,0.5754525679737947,-1.360914534567229,126.84,127.78,126.22,127.26,5379725,126.84,127.78,126.22,127.26,5379725
TXN,2019-10-01,,,,1.0,0.0,0.0,0.4947952810548231,0.5641023915754327,0.46487338989825683,0.9845069931122736,0.5584594222833558,0.6158183990618477,-0.5029402661714683,128.59,131.8,127.59,130.0,5132152,128.59,131.8,127.59,130.0,5132152
TXN,2019-09-30,,,,1.0,0.0,0.0,0.5589868147120054,0.5380577573259514,0.38145475257713,0.9837243244458687,0.8219895287958142,0.6334278022944773,1.6517225106182227,129.24,129.4,127.57,127.69,4328831,129.24,129.4,127.57,127.69,4328831
TXN,2019-09-27,,,,1.0,1.0,1.0,0.442748091603053,0.49744344567179755,0.3486315314794601,0.9807475759622835,0.4554973821989536,0.6213175418044332,-0.7571618140660471,127.14,129.64,125.86,129.52,5263516,127.14,129.64,125.86,129.52,5263516
TXN,2019-09-26,,,,0.0,1.0,0.0,0.4552394170714787,0.5109316067375778,0.44654510175653406,0.9828830478856996,0.5628930817610096,0.6559575390553409,0.2896508532957717,128.11,128.67,126.64,128.28,3538734,128.11,128.67,126.64,128.28,3538734
TXN,2019-09-25,,,,0.0,0.0,1.0,0.49930603747397584,0.5705677876401376,1.0,0.9815706323906455,0.5023474178403757,0.6692600139564607,1.534059295763447,127.74,128.33,124.53,125.3,3393744,127.74,128.33,124.53,125.3,3393744
TXN,2019-09-24,,,,0.0,1.0,1.0,0.4857737682165162,0.5527635423137723,0.3631602792791614,0.9803796165916336,0.1511627906976743,0.6848188018291135,-1.534006417781947,125.81,128.8099,124.9,128.77,4745578,125.81,128.8099,124.9,128.77,4745578
TXN,2019-09-23,,,,1.0,1.0,0.0,0.5517002081887579,0.6336756452552201,0.363653348902205,0.9848097234424376,0.4767441860465114,0.7049096228035436,0.8683982000473627,127.77,128.35,126.31,126.67,4966743,127.77,128.35,126.31,126.67,4966743
TXN,2019-09-20,,,1.0,1.0,1.0,1.0,0.5138792505204719,0.5803457863704968,0.4584886278992611,0.9858435465742927,0.2940199335548175,0.7080045731813416,-1.676628114569596,126.67,128.75,126.22,128.3,7624080,126.67,128.75,126.22,128.3,7624080
TXN,2019-09-19,,,1.0,0.0,0.0,0.0,0.5985426786953508,0.6410762631558395,0.47575390518627714,0.9888507394097767,0.6528239202657837,0.7121083585661137,-0.3712009898692984,128.83,130.26,128.5,129.5,2677210,128.83,130.26,128.5,129.5,2677210
TXN,2019-09-18,,,1.0,0.0,0.0,0.0,0.6922276197085357,0.684039627830078,0.5091090092687779,0.9853878283834192,0.7325581395348855,0.7004413045624178,-0.19296079036739733,129.31,129.56,127.2,129.56,2409716,129.31,129.56,127.2,129.56,2409716
TXN,2019-09-17,,,1.0,0.0,0.0,0.0,0.7997918112421931,0.6924097886352648,0.4654887371648985,0.9809487589807993,0.8076379066478095,0.7065939036233013,0.9348706762231135,129.56,129.7,127.62,128.3,2829346,129.56,129.7,127.62,128.3,2829346
TXN,2019-09-16,,,1.0,1.0,0.0,1.0,0.6884108258154065,0.5949386268144576,0.0,0.9752958778391554,0.7502439024390266,0.7135313547491478,-0.9644317568088882,128.36,129.48,128.09,128.76,3065823,128.36,129.48,128.09,128.76,3065823
TXN,2019-09-13,,,1.0,0.0,0.0,0.0,0.7380291464260937,0.5831463649027292,0.45225670070061547,0.9735521857140039,0.8721951219512217,0.7526524544739189,-0.4684380279526841,129.61,130.89,129.56,130.47,3110817,129.61,130.89,129.56,130.47,3110817
TXN,2019-09-12,,,0.0,0.0,0.0,0.0,0.7879944482997919,0.5339916460229679,0.5459126570006068,0.9664865957183182,0.9317073170731718,0.7310390678216437,1.2754705241872657,130.22,130.92,128.37,129.2,4472948,130.22,130.92,128.37,129.2,4472948
TXN,2019-09-11,,,0.0,0.0,1.0,1.0,0.7505204718945179,0.5058471725946173,0.5381410140756684,0.9559231084601483,0.9492924528301911,0.6854158078846319,1.2122166246851434,128.58,128.65,126.4,127.0,4286118,128.58,128.65,126.4,127.0,4286118
TXN,2019-09-10,,,0.0,0.0,1.0,1.0,0.7147814018043027,0.4750789321513655,0.5317409920783802,0.9471454638128636,0.7676886792452845,0.6403499012792083,-0.047206923682130655,127.04,127.06,124.9,126.01,4725625,127.04,127.06,124.9,126.01,4725625
TXN,2019-09-09,,,1.0,1.0,1.0,0.0,0.7647467036780009,0.3299446359952942,0.542591236078031,0.9436318865411588,0.7752941176470588,0.6388616727776784,0.007868439688402631,127.1,127.94,125.678,127.94,3813653,127.1,127.94,125.678,127.94,3813653
TXN,2019-09-06,,,1.0,0.0,1.0,1.0,0.5936849410131856,0.24452831109813616,0.0,0.9390391684537325,0.7906215921483107,0.6316810075503366,0.22080277580632532,127.09,127.91,126.585,127.1,2457537,127.09,127.91,126.585,127.1,2457537
TXN,2019-09-05,,,1.0,1.0,1.0,1.0,0.5551700208188757,0.32469905998224674,0.5377783687900046,0.9345135913548286,0.7600872410032724,0.6369169703255956,1.7818444497953276,126.81,129.01,126.15,126.75,5330649,126.81,129.01,126.15,126.75,5330649
TXN,2019-09-04,,,1.0,1.0,1.0,1.0,0.5381679389312978,0.3121968343746241,0.42161078827875237,0.9270427151670999,0.7026627218934921,0.6522202868797343,2.341054706752102,124.59,124.94,123.85,123.95,3858217,124.59,124.94,123.85,123.95,3858217
TXN,2019-09-03,,,1.0,1.0,1.0,1.0,0.4292158223455934,0.30479000024062003,0.4583479285322476,0.9219093513737529,0.28106508875739555,0.6188185732028124,-1.6242424242424285,121.74,123.48,120.67,123.05,3913178,121.74,123.48,120.67,123.05,3913178
TXN,2019-08-30,,,1.0,1.0,1.0,0.0,0.5607217210270647,0.3358320142075699,0.4523866885052097,0.9231103821680042,0.5784023668639056,0.6027859930260402,0.14566642388929904,123.75,125.24,123.44,124.83,2747536,123.75,125.24,123.44,124.83,2747536
TXN,2019-08-29,,,1.0,1.0,1.0,1.0,0.6575294934073559,0.41622994981971567,0.42768359751600427,0.9193231140571501,0.5517751479289933,0.5270988506448615,0.6762261691380139,123.57,125.31,123.39,124.18,3454599,123.57,125.31,123.39,124.18,3454599
TXN,2019-08-28,,,1.0,1.0,1.0,1.0,0.602706453851492,0.4735599946566398,0.46172428935299586,0.9170346746208633,0.5095298602287162,0.47279081040852183,0.4583401538713276,122.74,122.975,120.53,121.37,2298499,122.74,122.975,120.53,121.37,2298499
TXN,2019-08-27,,,1.0,1.0,1.0,1.0,0.48820263705759903,0.4732428236365267,0.4917498896962267,0.9165180366931553,0.4383735705209666,0.42615664710743306,0.41916659817539664,122.18,123.58,121.5299,122.93,3679726,122.18,123.58,121.5299,122.93,3679726
TXN,2019-08-26,,,1.0,1.0,1.0,1.0,0.5836224843858433,0.5450301315499275,0.5122601931238306,0.9182330769356641,0.3735705209656926,0.4105642252051339,1.1472275334607993,121.67,122.47,120.51,122.46,3294014,121.67,122.47,120.51,122.46,3294014
TXN,2019-08-23,,,1.0,1.0,1.0,1.0,0.5173490631505901,0.5979286572250824,0.48065792257150797,0.9210406676749345,0.19822109275730676,0.4223217557748592,-3.929398610334628,120.29,125.09,119.84,124.12,6518079,120.29,125.09,119.84,124.12,6518079
TXN,2019-08-22,,,1.0,1.0,0.0,0.0,0.5596807772380289,0.6276039750056627,0.0,0.9280744365320586,0.8233799237611179,0.4613412358927714,-0.6585211044113078,125.21,126.6,124.19,126.11,2997847,125.21,126.6,124.19,126.11,2997847
