symbol,date,y_270,y_90,y_20,y_10,y_5,y_1,PMO,RSI,MFI,EMA,SO,MACD,change,adjClose,adjHigh,adjLow,adjOpen,adjVolume,close,high,low,open,volume
NTES,2019-10-18,,,,,,,0.5547742157876593,0.4930959876617479,0.6756899934385854,0.6904572849691104,0.7867332382310976,0.6131357645291218,-0.9762852691708671,286.03,291.31,284.8525,288.97,657761,286.03,291.31,284.8525,288.97,657761
NTES,2019-10-17,,,,,,0.0,0.5787659427783522,0.40324028973095244,0.0,0.6831063900840879,0.8537803138373757,0.5902185787570668,-2.008345489703823,288.85,295.0,286.51,294.07,707878,288.85,295.0,286.51,294.07,707878
NTES,2019-10-16,,,,,,0.0,0.639021027231989,0.33178875834356303,0.7059758616014606,0.6724296481005549,0.9945316214931047,0.5563636477955467,2.96203150651436,294.77,295.0,283.19,284.3,1405636,294.77,295.0,283.19,284.3,1405636
NTES,2019-10-15,,,,,,1.0,0.5626335746294383,0.419455513468504,0.629430422526555,0.6548743107341892,0.9791544333529072,0.49371899784163537,3.5069959145305494,286.29,287.0,277.25,277.42,1178045,286.29,287.0,277.25,277.42,1178045
NTES,2019-10-14,,,,,,1.0,0.4721130644605307,0.418314037556185,0.5793425959903113,0.6401725297587879,0.8933158069682401,0.4271243388829199,2.9018936716395527,276.59,279.4144,265.5,266.44,795701,276.59,279.4144,265.5,266.44,795701
NTES,2019-10-11,,,,,1.0,1.0,0.45618752154429526,0.39830162525188295,0.542083823637686,0.6322898123065728,0.6973163220413555,0.3939637122132269,3.7959530429410107,268.79,274.2,262.0,263.88,812586,268.79,274.2,262.0,263.88,812586
NTES,2019-10-10,,,,,1.0,1.0,0.30113753877973093,0.25422786126845454,1.0,0.6262006254454633,0.2411858974358969,0.3494547272479124,0.9945009945009766,258.96,261.29,255.42,257.34,551553,258.96,261.29,255.42,257.34,551553
NTES,2019-10-09,,,,,1.0,1.0,0.33891761461565006,0.31913761945261826,0.5679202798100869,0.6288977656675638,0.1390224358974371,0.3580068134050585,0.6950989632422395,256.41,258.38,253.755,255.72,450996,256.41,258.38,253.755,255.72,450996
NTES,2019-10-08,,,,,1.0,1.0,0.3420199931058254,0.3234463304725664,0.6384946969301029,0.6318092602686141,0.06810897435897396,0.3445882211816597,-3.6877340292749348,254.64,261.88,252.94,260.75,815621,254.64,261.88,252.94,260.75,815621
NTES,2019-10-07,,,,,1.0,0.0,0.38441916580489494,0.3801926061622277,0.5617209129257471,0.6386353852513971,0.40101972954998877,0.36084603889442207,0.2882828206198046,264.39,266.44,262.18,263.49,545655,264.39,266.44,262.18,263.49,545655
NTES,2019-10-04,,,,1.0,1.0,1.0,0.3602895553257498,0.44076651654149757,0.5539420892147965,0.6398134699235689,0.3673243183329641,0.36181590213028875,0.2509791991481797,263.63,265.67,262.02,263.37,548689,263.63,265.67,262.02,263.37,548689
NTES,2019-10-03,,,,1.0,0.0,1.0,0.34339882799034827,0.5159333439945327,1.0,0.6410826570025998,0.3380625138550226,0.37473785201887766,1.0839900057659235,262.97,265.37,259.35,261.48,649565,262.97,265.37,259.35,261.48,649565
NTES,2019-10-02,,,,1.0,0.0,1.0,0.33229920716994144,0.4923440914321198,0.571091703618664,0.6428225686748239,0.21303480381290105,0.40284034280191183,-0.9895337773549088,260.15,263.97,257.19,262.0,594217,260.15,263.97,257.19,262.0,594217
NTES,2019-10-01,,,,1.0,0.0,0.0,0.34925887624956903,0.5171186506541375,0.4274725589114449,0.646863049232278,0.3283085790290405,0.43443851353984425,-1.2886016980990334,262.75,267.6,255.345,266.04,702787,262.75,267.6,255.345,266.04,702787
NTES,2019-09-30,,,,1.0,0.0,0.0,0.37138917614615663,0.5529395790920341,0.575967981778865,0.6507127915214916,0.474439461883409,0.4727959749303399,2.1059495953047715,266.18,275.67,263.01,263.37,1226666,266.18,275.67,263.01,263.37,1226666
NTES,2019-09-27,,,,1.0,1.0,1.0,0.29982764563943487,0.5129449720724778,0.4477186927434424,0.6520911395856774,0.22825112107623352,0.4927875694628879,-4.631424913115063,260.69,277.9,255.6,273.35,1630786,260.69,277.9,255.6,273.35,1630786
NTES,2019-09-26,,,,0.0,0.0,0.0,0.39903481558083426,0.6007059487564009,1.0,0.6590678546371109,0.7448347107438019,0.5282268500588075,3.026533996683262,273.35,275.44,265.0,265.91,546150,273.35,275.44,265.0,265.91,546150
