date,PMO,RSI,EMA,SO,MACD,change,open,high,low,close,adjClose
2019-10-18,-33.23999999999978,32.684053008079644,4842.69437585734,20.755767208856636,25.17865726866603,-1.136910317718124,4851.88,4863.49,4775.2,4808.76,4808.76
2019-10-17,114.78999999999996,41.830299850228684,4855.866117969823,34.51717317029333,40.76013706205231,0.0870400816489563,4898.25,4906.0,4841.57,4864.06,4864.06
2019-10-16,147.30000000000018,46.02980701070787,4841.784430727024,66.27571115973724,40.644743417273276,-1.2943886131173474,4875.63,4891.08,4848.82,4859.83,4859.83
2019-10-15,281.03000000000065,100.0,4834.177722908094,94.62824904291763,44.77709700646756,1.6374085511865766,4862.96,4936.89,4862.02,4923.56,4923.56
2019-10-14,79.34000000000015,29.44055011931212,4788.517146776407,82.05076142131988,24.87951931061889,0.04626187525815328,4835.49,4853.02,4825.67,4844.24,4844.24
2019-10-11,55.36999999999989,48.32865481918719,4765.900384087792,81.1411167512692,14.04744503521124,1.9525105963653269,4831.75,4888.44,4826.66,4842.0,4842.0
2019-10-10,37.58000000000084,46.104820602859256,4724.762729766804,65.93596059113331,-7.902699442245648,0.7796236840932724,4708.95,4778.9,4708.39,4749.27,4749.27
2019-10-09,66.30999999999949,49.857431602171815,4709.36901234568,56.53651857797072,-21.477487916290556,1.5077985494977955,4701.48,4735.08,4688.74,4712.53,4712.53
2019-10-08,-77.30000000000018,49.54688673704257,4707.369314128944,23.488031726547334,-27.8916619444135,-2.568154630737264,4715.0,4719.54,4642.19,4642.53,4642.53
2019-10-07,-6.780000000000655,59.20600286310017,4744.021838134431,73.2768529950188,-10.045646814407519,-0.4539728368392893,4774.02,4804.59,4763.99,4764.9,4764.9
2019-10-04,54.85999999999967,49.1919741875882,4740.70352537723,82.52799182596114,-17.759172967415907,1.5905121092431913,4737.42,4789.64,4731.57,4786.63,4786.63
2019-10-03,-124.48000000000047,41.28691382704327,4716.808600823046,50.623696198220316,-37.58088776611112,1.409102453176977,4648.34,4714.44,4592.78,4711.69,4711.69
2019-10-02,-176.38999999999942,25.98531440289031,4722.6390123456795,12.374468085106352,-45.312449868692966,-1.5595900699813272,4672.11,4682.0,4617.14,4646.22,4646.22
2019-10-01,-27.480000000000473,35.76792942552851,4761.938449931414,16.126782884310366,-33.30672220428551,-1.086619387720894,4800.04,4827.67,4707.91,4719.83,4719.83
2019-09-30,-58.44999999999982,31.813491822282714,4779.301042524006,46.46507154021902,-33.22310414520689,0.8434475893798695,4747.6,4786.06,4735.2,4771.68,4771.68
