,0,1,2,3
0,270-90-5,0.8981031360213516,1069,0
1,270-90-10,0.8981031360213516,1069,0
2,270-90-20,0.8981031360213516,1069,0
3,270-90-90,0.8981031360213516,1069,0
4,270-90-270,0.8742040956806058,731,0
5,270-270-5,0.8742040956806058,731,0
6,270-270-10,0.8742040956806058,731,0
7,270-270-20,0.8742040956806058,731,0
8,270-270-90,0.8742040956806058,731,0
9,270-270-270,0.8742040956806058,731,0
