symbol,date,y_270,y_90,y_20,y_10,y_5,y_1,PMO,RSI,MFI,EMA,SO,MACD,change,adjClose,adjHigh,adjLow,adjOpen,adjVolume,close,high,low,open,volume
CTXS,2019-10-18,,,,,,,0.5167905665214044,0.43309519526312956,0.48648179565626287,0.7096630376175792,0.9108589951377627,0.1710156507011625,0.7242782022025893,101.52,101.95,100.51,100.79,2334145,101.52,101.95,100.51,100.79,2334145
CTXS,2019-10-17,,,,,,1.0,0.5160215329402718,0.43314133476118977,0.4704255143720647,0.7064242453116814,0.8517017828200975,0.1746560929872838,0.860602421695186,100.79,100.86,99.09,99.91,963342,100.79,100.86,99.09,99.91,963342
CTXS,2019-10-16,,,,,,1.0,0.490387080235837,0.43665638656192945,0.46831036924800595,0.703515848416508,0.782009724473258,0.1759846842745452,0.48265460030166313,99.93,99.94,98.34,99.04,1179573,99.93,99.94,98.34,99.04,1179573
CTXS,2019-10-15,,,,,,1.0,0.4811586772622405,0.43386285650977774,0.45985215858111994,0.7011634886554727,0.7431118314424636,0.17010288979299026,1.1801810967544983,99.45,99.77,98.45,98.76,1049694,99.45,99.77,98.45,98.76,1049694
CTXS,2019-10-14,,,,,,1.0,0.4642399384773136,0.42866487391157615,0.474507940188324,0.698446047141863,0.6491085899513779,0.15476695999836584,0.07126858073712827,98.29,98.875,97.68,98.13,1004593,98.29,98.875,97.68,98.13,1004593
CTXS,2019-10-11,,,,,1.0,1.0,0.47346834145090977,0.43170157535156994,0.4589568514855258,0.6957795887354092,0.6434359805510532,0.14016307527720126,1.2995049504950549,98.22,99.46,97.45,98.0,1157822,98.22,99.46,97.45,98.0,1157822
CTXS,2019-10-10,,,,,1.0,1.0,0.4557805690848498,0.42614442546008213,0.462789640529483,0.6927293537421404,0.541329011345218,0.09697440229197651,0.38306242882284947,96.96,97.33,96.29,96.29,1200049,96.96,97.33,96.29,96.29,1200049
CTXS,2019-10-09,,,,,1.0,1.0,0.4688541399641117,0.4306143988592843,0.487716650863907,0.6912293649679886,0.5113452188006483,0.06453220340737964,0.8456880350803949,96.59,96.92,95.99,96.63,1024737,96.59,96.92,95.99,96.63,1024737
CTXS,2019-10-08,,,,,1.0,1.0,0.43168418354268123,0.4290518079227148,0.46999013543414014,0.6909640452470858,0.445705024311183,0.030745191241524195,-1.0537190082644587,95.78,96.54,94.2,96.07,1585613,95.78,96.54,94.2,96.07,1585613
CTXS,2019-10-07,,,,,1.0,0.0,0.4419379646244552,0.43258814455616396,0.457774152658351,0.6916138206624978,0.5283630470016203,0.03789874309680652,0.3004869961661921,96.8,97.58,95.575,96.23,2571086,96.8,97.58,95.575,96.23,2571086
