symbol,date,y_270,y_90,y_20,y_10,y_5,y_1,PMO,RSI,MFI,EMA,SO,MACD,change,adjClose,adjHigh,adjLow,adjOpen,adjVolume,close,high,low,open,volume
BIDU,2019-10-18,,,,,,,0.53577245959153,0.35121218957720474,0.5731394210569786,0.055851232061942535,0.03621126687703579,0.560318445339066,-3.6321411983279246,103.74,108.09,103.53,107.48,2719281,103.74,108.09,103.53,107.48,2719281
BIDU,2019-10-17,,,,,,0.0,0.5949129181806794,0.6435457755886085,0.0,0.060361493733056215,0.678251872856514,0.5820823967913897,-0.5818248984115215,107.65,109.23,106.62,108.86,2070439,107.65,109.23,106.62,108.86,2070439
BIDU,2019-10-16,,,,,,0.0,0.652299210625235,1.0,0.500669489630541,0.05678920246621222,0.8843019858202945,0.5802033606492142,1.0074626865671625,108.28,109.3293,107.04,107.18,3156439,108.28,109.3293,107.04,107.18,3156439
BIDU,2019-10-15,,,,,,1.0,0.6434030823205112,1.0,0.48723119035627727,0.0495387641404621,0.9105263157894743,0.5589412436399388,1.649914659586582,107.2,108.05,105.43,105.54,2449233,107.2,108.05,105.43,105.54,2449233
BIDU,2019-10-14,,,,,,1.0,0.5972935722340559,0.43425149118321443,0.0,0.04349556783924868,0.7978021978021972,0.545677175902384,0.7643798968087112,105.46,105.8,104.32,104.51,2345001,105.46,105.8,104.32,104.51,2345001
BIDU,2019-10-11,,,,,0.0,1.0,0.5496804911665205,0.4157384621191654,0.521095098559553,0.0394522410787449,0.7098901098901096,0.5284920043938559,0.7799711121810325,104.66,107.3,104.11,105.97,3881822,104.66,107.3,104.11,105.97,3881822
BIDU,2019-10-10,,,,,1.0,1.0,0.5414108507705802,0.38381885192133736,0.41072914211431566,0.03522856460077528,0.8188405797101447,0.5153788379580839,3.9539539539539423,103.85,104.74,100.26,100.79,3558435,103.85,104.74,100.26,100.79,3558435
BIDU,2019-10-09,,,,,1.0,1.0,0.513218894875329,0.232377479167138,0.3828886030252201,0.0300609946541307,0.2463768115942036,0.49298717951726323,0.37174721189591536,99.9,100.63,98.55,100.29,3406445,99.9,100.63,98.55,100.29,3406445
BIDU,2019-10-08,,,,,1.0,1.0,0.5163513344192457,0.2512883175083572,0.3630159441229113,0.03314440529737628,0.19275362318840578,0.5045355236465363,-1.9118951414211074,99.53,100.56,98.2,99.5,4433734,99.53,100.56,98.2,99.5,4433734
BIDU,2019-10-07,,,,,1.0,0.0,0.531136449066533,0.30775823630681143,0.40499198339372283,0.03879364187892065,0.3517857142857144,0.5262684726737259,-2.871637790753326,101.47,103.99,101.17,103.79,3396379,101.47,103.99,101.17,103.79,3396379
