Date,Open,High,Low,Close,Adj Close,Volume
2015-01-14,2276.36,2300.1,2263.55,2285.53,2285.53,0
2015-01-15,2295.8,2302.62,2255.92,2257.67,2257.67,0
2015-01-16,2254.76,2294.39,2248.32,2292.43,2292.43,0
2015-01-20,2304.39,2314.56,2279.77,2306.42,2306.42,0
2015-01-21,2296.33,2325.21,2290.08,2317.68,2317.68,0
2015-01-22,2315.07,2347.86,2285.6,2344.62,2344.62,0
2015-01-23,2335.3,2351.49,2330.95,2343.3,2343.3,0
2015-01-26,2331.14,2336.75,2315.04,2333.05,2333.05,0
2015-01-27,2298.13,2301.41,2265.65,2278.09,2278.09,0
2015-01-28,2306.61,2310.86,2254.95,2254.95,2254.95,0
2015-01-29,2248.55,2276.4,2232.14,2271.71,2271.71,0
2015-01-30,2252.97,2270.01,2227.06,2229.54,2229.54,0
2015-02-02,2236.37,2246.61,2194.16,2243.15,2243.15,0
2015-02-03,2251.26,2280.96,2248.74,2280.5,2280.5,0
2015-02-04,2278.4,2301.97,2278.36,2286.83,2286.83,0
2015-02-05,2293.48,2304.17,2284.99,2303.32,2303.32,0
2015-02-06,2304.13,2318.59,2284.0,2290.92,2290.92,0
2015-02-09,2281.47,2291.09,2275.12,2281.18,2281.18,0
2015-02-10,2296.97,2329.04,2289.08,2327.52,2327.52,0
2015-02-11,2326.89,2341.06,2323.85,2334.59,2334.59,0
2015-02-12,2344.55,2372.91,2343.74,2372.83,2372.83,0
2015-02-13,2379.41,2394.36,2379.19,2394.36,2394.36,0
2015-02-17,2390.8,2395.04,2380.58,2394.76,2394.76,0
2015-02-18,2382.81,2392.52,2376.11,2387.71,2387.71,0
2015-02-19,2385.46,2400.66,2383.01,2398.97,2398.97,0
2015-02-20,2394.55,2419.02,2388.89,2417.9,2417.9,0
2015-02-23,2415.36,2415.48,2395.96,2403.95,2403.95,0
2015-02-24,2397.98,2415.9,2388.83,2414.45,2414.45,0
2015-02-25,2410.55,2415.55,2400.79,2406.32,2406.32,0
2015-02-26,2418.27,2427.54,2407.36,2417.68,2417.68,0
2015-02-27,2417.49,2425.26,2410.51,2411.99,2411.99,0
2015-03-02,2426.34,2450.27,2423.57,2450.27,2450.27,0
2015-03-03,2435.57,2436.65,2405.9,2409.77,2409.77,0
2015-03-04,2399.34,2407.31,2383.29,2405.29,2405.29,0
2015-03-05,2409.99,2420.53,2403.05,2416.27,2416.27,0
2015-03-06,2407.27,2411.85,2378.84,2383.28,2383.28,0
2015-03-09,2385.42,2394.14,2380.54,2389.56,2389.56,0
2015-03-10,2369.98,2374.07,2345.51,2345.51,2345.51,0
2015-03-11,2350.24,2360.37,2339.29,2341.03,2341.03,0
2015-03-12,2327.31,2353.33,2327.12,2352.49,2352.49,0
2015-03-13,2351.03,2358.82,2332.11,2350.33,2350.33,0
2015-03-16,2364.14,2385.59,2362.56,2384.35,2384.35,0
2015-03-17,2370.92,2381.05,2364.03,2376.42,2376.42,0
2015-03-18,2368.51,2412.05,2355.79,2400.89,2400.89,0
2015-03-19,2401.0,2413.03,2397.52,2407.73,2407.73,0
2015-03-20,2426.58,2438.29,2419.28,2431.81,2431.81,0
2015-03-23,2430.2,2431.37,2418.34,2418.34,2418.34,0
2015-03-24,2418.08,2422.96,2401.83,2401.92,2401.92,0
2015-03-25,2400.01,2400.75,2320.22,2321.08,2321.08,0
2015-03-26,2279.86,2317.11,2272.73,2304.0,2304.0,0
2015-03-27,2305.25,2346.19,2296.03,2340.35,2340.35,0
2015-03-30,2370.59,2380.99,2359.5,2378.89,2378.89,0
2015-03-31,2364.15,2369.48,2351.73,2352.36,2352.36,0
2015-04-01,2342.76,2349.03,2325.9,2342.71,2342.71,0
2015-04-02,2342.82,2356.38,2337.76,2342.56,2342.56,0
2015-04-06,2319.14,2359.26,2316.24,2355.06,2355.06,0
2015-04-07,2353.28,2372.52,2352.88,2354.05,2354.05,0
2015-04-08,2353.5,2377.76,2353.19,2372.97,2372.97,0
2015-04-09,2365.54,2394.72,2364.14,2393.45,2393.45,0
2015-04-10,2387.62,2405.43,2386.78,2405.19,2405.19,0
2015-04-13,2404.18,2413.43,2387.12,2388.12,2388.12,0
2015-04-14,2387.71,2391.65,2368.57,2380.41,2380.41,0
2015-04-15,2389.75,2413.52,2389.71,2406.37,2406.37,0
2015-04-16,2390.07,2401.02,2388.7,2398.38,2398.38,0
2015-04-17,2375.89,2379.41,2359.19,2366.25,2366.25,0
2015-04-20,2378.23,2400.74,2377.9,2394.46,2394.46,0
2015-04-21,2420.55,2425.02,2402.14,2407.74,2407.74,0
2015-04-22,2417.89,2429.53,2401.91,2427.2,2427.2,0
2015-04-23,2403.2,2430.17,2402.81,2418.66,2418.66,0
2015-04-24,2423.69,2423.69,2403.56,2409.6,2409.6,0
2015-04-27,2411.18,2426.57,2404.11,2408.55,2408.55,0
2015-04-28,2409.08,2420.25,2390.22,2414.18,2414.18,0
2015-04-29,2391.29,2408.2,2381.18,2398.84,2398.84,0
2015-04-30,2386.05,2395.7,2358.6,2370.22,2370.22,0
2015-05-01,2387.48,2412.31,2386.59,2409.84,2409.84,0
2015-05-04,2413.63,2420.55,2409.09,2410.85,2410.85,0
2015-05-05,2397.56,2400.3,2364.57,2368.5,2368.5,0
2015-05-06,2374.47,2380.92,2341.29,2356.29,2356.29,0
2015-05-07,2362.76,2378.53,2359.33,2373.69,2373.69,0
2015-05-08,2387.02,2400.76,2385.91,2394.23,2394.23,0
2015-05-11,2389.77,2397.73,2386.72,2387.7,2387.7,0
2015-05-12,2376.63,2384.39,2356.91,2372.92,2372.92,0
2015-05-13,2377.92,2396.34,2377.73,2385.79,2385.79,0
2015-05-14,2402.62,2423.01,2401.34,2420.23,2420.23,0
2015-05-15,2424.05,2429.91,2409.31,2412.26,2412.26,0
2015-05-18,2414.09,2427.94,2407.39,2425.36,2425.36,0
2015-05-19,2428.86,2433.35,2410.77,2412.82,2412.82,0
2015-05-20,2415.25,2432.42,2411.39,2416.38,2416.38,0
2015-05-21,2407.42,2425.71,2402.22,2421.41,2421.41,0
2015-05-22,2420.62,2435.45,2420.62,2427.45,2427.45,0
2015-05-26,2420.49,2421.11,2389.31,2399.01,2399.01,0
2015-05-27,2403.54,2461.4,2400.8,2456.23,2456.23,0
2015-05-28,2455.43,2467.48,2450.48,2458.68,2458.68,0
2015-05-29,2461.68,2468.15,2443.33,2449.37,2449.37,0
2015-06-01,2464.06,2466.67,2444.01,2460.12,2460.12,0
2015-06-02,2451.38,2460.15,2440.46,2448.22,2448.22,0
2015-06-03,2458.73,2463.68,2444.85,2446.51,2446.51,0
2015-06-04,2435.51,2445.05,2419.3,2424.85,2424.85,0
2015-06-05,2421.64,2431.99,2407.39,2426.43,2426.43,0
2015-06-08,2425.26,2426.02,2386.97,2391.11,2391.11,0
2015-06-09,2386.54,2391.08,2368.23,2384.79,2384.79,0
2015-06-10,2396.84,2424.32,2393.74,2418.52,2418.52,0
2015-06-11,2427.8,2430.87,2417.31,2419.08,2419.08,0
2015-06-12,2406.83,2413.1,2397.86,2400.46,2400.46,0
2015-06-15,2377.87,2387.47,2366.26,2385.13,2385.13,0
2015-06-16,2379.73,2398.2,2379.17,2394.76,2394.76,0
2015-06-17,2399.41,2407.51,2387.08,2399.09,2399.09,0
2015-06-18,2406.36,2434.15,2406.28,2428.04,2428.04,0
2015-06-19,2431.52,2431.55,2410.02,2414.77,2414.77,0
2015-06-22,2427.49,2434.6,2421.83,2431.1,2431.1,0
2015-06-23,2435.76,2436.28,2417.7,2423.35,2423.35,0
2015-06-24,2419.28,2422.38,2401.63,2403.15,2403.15,0
2015-06-25,2410.2,2411.49,2390.64,2394.83,2394.83,0
2015-06-26,2376.37,2381.66,2347.53,2355.89,2355.89,0
2015-06-29,2324.25,2339.89,2298.12,2299.47,2299.47,0
2015-06-30,2316.46,2316.86,2294.37,2298.79,2298.79,0
2015-07-01,2318.8,2324.91,2300.26,2307.6,2307.6,0
2015-07-02,2312.69,2315.02,2301.74,2311.26,2311.26,0
2015-07-06,2289.0,2308.31,2277.43,2286.32,2286.32,0
2015-07-07,2283.81,2294.75,2235.38,2289.7,2289.7,0
2015-07-08,2267.16,2272.44,2246.25,2249.94,2249.94,0
2015-07-09,2282.27,2286.32,2241.22,2241.22,2241.22,0
2015-07-10,2266.28,2273.53,2254.08,2266.21,2266.21,0
2015-07-13,2281.76,2298.13,2275.07,2294.04,2294.04,0
2015-07-14,2304.33,2318.59,2302.06,2312.03,2312.03,0
2015-07-15,2310.88,2313.37,2296.41,2303.06,2303.06,0
2015-07-16,2308.59,2309.55,2295.34,2309.52,2309.52,0
2015-07-17,2314.84,2322.86,2310.05,2321.69,2321.69,0
2015-07-20,2325.24,2325.43,2312.43,2314.05,2314.05,0
2015-07-21,2314.91,2328.12,2312.9,2317.47,2317.47,0
2015-07-22,2287.01,2299.56,2282.69,2294.61,2294.61,0
2015-07-23,2302.91,2334.98,2302.8,2311.6,2311.6,0
2015-07-24,2317.88,2317.96,2276.13,2280.63,2280.63,0
2015-07-27,2264.0,2273.09,2252.03,2257.47,2257.47,0
2015-07-28,2256.5,2286.13,2238.23,2279.94,2279.94,0
2015-07-29,2275.32,2298.15,2267.0,2295.18,2295.18,0
2015-07-30,2295.32,2318.32,2287.63,2312.18,2312.18,0
2015-07-31,2316.14,2316.14,2296.44,2298.79,2298.79,0
2015-08-03,2301.3,2304.04,2282.4,2297.1,2297.1,0
2015-08-04,2291.86,2299.97,2278.55,2288.8,2288.8,0
2015-08-05,2301.7,2326.26,2301.67,2313.84,2313.84,0
2015-08-06,2317.34,2319.01,2277.8,2285.47,2285.47,0
2015-08-07,2283.36,2295.73,2277.07,2293.38,2293.38,0
2015-08-10,2309.64,2337.8,2309.23,2334.93,2334.93,0
2015-08-11,2316.57,2316.61,2281.57,2292.69,2292.69,0
2015-08-12,2265.73,2305.18,2250.56,2296.87,2296.87,0
2015-08-13,2298.0,2303.9,2283.21,2283.89,2283.89,0
2015-08-14,2280.3,2292.9,2274.73,2288.66,2288.66,0
2015-08-17,2276.79,2306.2,2269.52,2305.49,2305.49,0
2015-08-18,2298.7,2300.05,2278.0,2281.26,2281.26,0
2015-08-19,2275.6,2282.13,2247.6,2258.73,2258.73,0
2015-08-20,2237.26,2241.36,2191.24,2191.24,2191.24,0
2015-08-21,2158.32,2188.52,2122.37,2122.37,2122.37,0
2015-08-24,1977.56,2126.97,1953.85,2050.42,2050.42,0
2015-08-25,2107.0,2118.34,2023.11,2023.12,2023.12,0
2015-08-26,2080.23,2119.6,2040.2,2116.19,2116.19,0
2015-08-27,2145.99,2183.28,2135.99,2178.75,2178.75,0
2015-08-28,2167.14,2187.83,2165.94,2181.72,2181.72,0
2015-08-31,2166.7,2186.25,2152.69,2168.15,2168.15,0
2015-09-01,2115.84,2144.8,2091.6,2102.66,2102.66,0
2015-09-02,2136.07,2145.29,2106.18,2145.22,2145.22,0
2015-09-03,2152.01,2179.89,2146.81,2152.79,2152.79,0
2015-09-04,2118.98,2138.59,2109.84,2118.1,2118.1,0
2015-09-08,2165.78,2192.84,2163.71,2191.14,2191.14,0
2015-09-09,2209.13,2218.14,2156.64,2161.58,2161.58,0
2015-09-10,2157.13,2193.17,2147.61,2175.48,2175.48,0
2015-09-11,2161.31,2181.19,2155.94,2181.19,2181.19,0
2015-09-14,2186.2,2188.43,2171.66,2178.47,2178.47,0
2015-09-15,2184.88,2209.54,2181.25,2203.08,2203.08,0
2015-09-16,2198.74,2219.15,2195.26,2216.64,2216.64,0
2015-09-17,2210.8,2234.45,2197.22,2200.97,2200.97,0
2015-09-18,2170.04,2194.35,2160.16,2166.47,2166.47,0
2015-09-21,2174.24,2191.56,2158.69,2173.36,2173.36,0
2015-09-22,2141.92,2141.92,2119.07,2131.09,2131.09,0
2015-09-23,2135.81,2141.63,2116.34,2122.13,2122.13,0
2015-09-24,2106.26,2130.96,2081.41,2119.8,2119.8,0
2015-09-25,2140.12,2149.39,2103.22,2118.4,2118.4,0
2015-09-28,2110.52,2114.76,2067.18,2067.89,2067.89,0
2015-09-29,2072.26,2095.16,2056.49,2070.7,2070.7,0
2015-09-30,2103.55,2136.43,2103.09,2134.81,2134.81,0
2015-10-01,2136.37,2137.08,2090.91,2121.32,2121.32,0
2015-10-02,2095.91,2162.6,2093.13,2162.56,2162.56,0
2015-10-05,2178.26,2214.51,2173.76,2206.21,2206.21,0
2015-10-06,2200.8,2216.23,2188.01,2212.49,2212.49,0
2015-10-07,2225.61,2238.42,2194.7,2229.87,2229.87,0
2015-10-08,2224.33,2249.14,2212.89,2246.05,2246.05,0
2015-10-09,2244.48,2255.17,2237.9,2253.32,2253.32,0
2015-10-12,2257.46,2258.11,2243.21,2256.49,2256.49,0
2015-10-13,2241.4,2258.67,2234.73,2236.21,2236.21,0
2015-10-14,2247.53,2280.28,2240.55,2266.61,2266.61,0
2015-10-15,2264.83,2282.55,2255.39,2277.36,2277.36,0
2015-10-16,2275.66,2283.42,2264.03,2283.21,2283.21,0
2015-10-19,2279.23,2291.95,2274.61,2287.66,2287.66,0
2015-10-20,2286.15,2288.38,2269.93,2278.92,2278.92,0
2015-10-21,2301.67,2306.2,2268.04,2269.33,2269.33,0
2015-10-22,2299.92,2337.98,2299.92,2335.42,2335.42,0
2015-10-23,2361.86,2376.8,2350.65,2370.44,2370.44,0
2015-10-26,2370.69,2370.79,2346.26,2353.61,2353.61,0
2015-10-27,2349.43,2362.26,2349.43,2355.51,2355.51,0
2015-10-28,2354.02,2374.55,2343.91,2374.55,2374.55,0
2015-10-29,2341.91,2345.34,2329.7,2332.84,2332.84,0
2015-10-30,2338.14,2353.99,2338.14,2346.66,2346.66,0
2015-11-02,2349.56,2368.25,2347.93,2366.45,2366.45,0
2015-11-03,2360.41,2383.63,2359.59,2374.49,2374.49,0
2015-11-04,2373.35,2375.28,2359.25,2371.52,2371.52,0
2015-11-05,2378.67,2382.58,2352.29,2361.53,2361.53,0
2015-11-06,2368.45,2389.7,2362.62,2389.7,2389.7,0
2015-11-09,2378.01,2378.26,2351.17,2362.5,2362.5,0
2015-11-10,2343.74,2348.07,2331.46,2342.38,2342.38,0
2015-11-11,2351.09,2355.67,2333.67,2336.47,2336.47,0
2015-11-12,2324.5,2340.8,2309.65,2310.09,2310.09,0
2015-11-13,2302.1,2306.9,2269.21,2270.37,2270.37,0
2015-11-16,2271.94,2301.78,2270.53,2301.11,2301.11,0
2015-11-17,2302.69,2323.74,2296.44,2305.08,2305.08,0
2015-11-18,2306.01,2332.25,2299.84,2330.7,2330.7,0
2015-11-19,2333.56,2347.28,2328.27,2335.84,2335.84,0
2015-11-20,2348.2,2351.18,2339.57,2345.33,2345.33,0
2015-11-23,2344.39,2349.52,2327.27,2332.76,2332.76,0
2015-11-24,2324.87,2351.26,2317.19,2346.76,2346.76,0
2015-11-25,2346.32,2355.29,2339.54,2344.42,2344.42,0
2015-11-27,2344.89,2357.76,2344.88,2353.62,2353.62,0
2015-11-30,2358.83,2374.69,2355.98,2373.34,2373.34,0
2015-12-01,2378.43,2401.51,2378.16,2401.47,2401.47,0
2015-12-02,2403.32,2412.17,2379.97,2383.61,2383.61,0
2015-12-03,2400.39,2402.68,2343.9,2355.12,2355.12,0
2015-12-04,2359.04,2403.6,2352.35,2398.95,2398.95,0
2015-12-07,2394.53,2394.53,2373.94,2380.51,2380.51,0
2015-12-08,2355.2,2387.49,2350.97,2379.58,2379.58,0
2015-12-09,2372.51,2382.58,2331.07,2343.0,2343.0,0
2015-12-10,2344.8,2368.3,2341.07,2352.43,2352.43,0
2015-12-11,2324.95,2328.12,2300.55,2302.67,2302.67,0
2015-12-14,2305.82,2310.19,2272.22,2297.39,2297.39,0
2015-12-15,2315.26,2344.41,2311.52,2327.79,2327.79,0
2015-12-16,2344.3,2355.94,2318.43,2352.25,2352.25,0
2015-12-17,2362.44,2364.9,2312.5,2312.91,2312.91,0
2015-12-18,2303.43,2309.67,2273.78,2274.48,2274.48,0
2015-12-21,2292.3,2305.6,2285.9,2305.29,2305.29,0
2015-12-22,2311.29,2321.6,2296.25,2319.28,2319.28,0
2015-12-23,2323.25,2338.61,2322.6,2336.45,2336.45,0
2015-12-24,2336.49,2347.08,2336.3,2339.17,2339.17,0
2015-12-28,2330.9,2335.63,2310.29,2335.38,2335.38,0
2015-12-29,2346.9,2372.21,2346.36,2365.65,2365.65,0
2015-12-30,2363.57,2366.52,2345.31,2345.7,2345.7,0
2015-12-31,2337.94,2338.46,2312.3,2312.47,2312.47,0
2016-01-04,2261.13,2278.2,2245.58,2277.96,2277.96,0
2016-01-05,2285.02,2290.45,2265.83,2271.02,2271.02,0
2016-01-06,2230.87,2241.86,2207.39,2223.15,2223.15,0
2016-01-07,2171.13,2202.64,2150.51,2153.62,2153.62,0
2016-01-08,2163.26,2171.77,2121.31,2123.67,2123.67,0
2016-01-11,2140.85,2144.12,2092.18,2119.08,2119.08,0
2016-01-12,2142.55,2158.49,2116.85,2145.7,2145.7,0
2016-01-13,2152.87,2164.99,2073.68,2078.35,2078.35,0
2016-01-14,2087.59,2131.36,2054.42,2119.1,2119.1,0
2016-01-15,2035.47,2061.22,2008.58,2039.41,2039.41,0
2016-01-19,2073.3,2075.63,2013.41,2032.66,2032.66,0
2016-01-20,2006.71,2048.74,1966.27,2029.81,2029.81,0
2016-01-21,2046.98,2071.45,2018.05,2039.08,2039.08,0
2016-01-22,2082.44,2089.15,2066.42,2082.96,2082.96,0
2016-01-25,2075.73,2079.55,2041.39,2044.64,2044.64,0
2016-01-26,2051.87,2083.78,2042.18,2073.49,2073.49,0
2016-01-27,2066.78,2081.98,2027.49,2036.81,2036.81,0
2016-01-28,2068.42,2073.3,2036.5,2053.45,2053.45,0
2016-01-29,2081.02,2137.58,2081.02,2137.58,2137.58,0
2016-02-01,2123.05,2154.13,2114.57,2145.44,2145.44,0
2016-02-02,2123.97,2124.28,2072.44,2080.49,2080.49,0
2016-02-03,2096.71,2104.25,2050.23,2092.02,2092.02,0
2016-02-04,2094.56,2129.89,2083.19,2111.44,2111.44,0
2016-02-05,2102.88,2104.4,2029.79,2037.17,2037.17,0
2016-02-08,1999.5,1999.92,1945.1,1979.72,1979.72,0
2016-02-09,1956.35,2003.01,1945.94,1960.23,1960.23,0
2016-02-10,1991.38,2017.29,1975.29,1977.0,1977.0,0
2016-02-11,1946.77,1982.65,1942.62,1970.32,1970.32,0
2016-02-12,1989.9,2014.2,1967.64,2012.88,2012.88,0
2016-02-16,2039.25,2074.76,2038.72,2071.04,2071.04,0
2016-02-17,2078.07,2119.47,2077.08,2116.24,2116.24,0
2016-02-18,2128.07,2129.17,2103.93,2108.31,2108.31,0
2016-02-19,2105.02,2127.03,2098.86,2120.29,2120.29,0
2016-02-22,2144.77,2160.2,2143.82,2153.58,2153.58,0
2016-02-23,2136.12,2142.1,2108.22,2110.59,2110.59,0
2016-02-24,2085.36,2137.53,2071.32,2134.94,2134.94,0
2016-02-25,2137.56,2157.6,2116.22,2157.55,2157.55,0
2016-02-26,2179.21,2180.47,2159.13,2165.36,2165.36,0
2016-02-29,2163.67,2182.98,2152.8,2153.02,2153.02,0
2016-03-01,2172.17,2220.51,2166.16,2220.51,2220.51,0
2016-03-02,2216.47,2227.77,2211.67,2227.14,2227.14,0
2016-03-03,2224.85,2229.8,2207.81,2228.35,2228.35,0
2016-03-04,2236.11,2255.83,2220.67,2240.8,2240.8,0
2016-03-07,2226.79,2259.57,2222.55,2248.2,2248.2,0
2016-03-08,2229.81,2232.85,2203.87,2206.1,2206.1,0
2016-03-09,2217.92,2234.48,2209.86,2230.27,2230.27,0
2016-03-10,2237.97,2258.06,2198.32,2231.83,2231.83,0
2016-03-11,2257.02,2277.59,2252.04,2277.37,2277.37,0
2016-03-14,2266.08,2275.68,2264.14,2269.1,2269.1,0
2016-03-15,2263.03,2263.42,2246.5,2260.58,2260.58,0
2016-03-16,2251.6,2287.69,2250.96,2284.79,2284.79,0
2016-03-17,2281.76,2303.08,2276.92,2297.19,2297.19,0
2016-03-18,2305.24,2324.58,2305.09,2323.84,2323.84,0
2016-03-21,2317.37,2331.01,2312.09,2330.33,2330.33,0
2016-03-22,2318.84,2345.38,2316.8,2338.42,2338.42,0
2016-03-23,2335.66,2336.0,2298.46,2302.33,2302.33,0
2016-03-24,2288.18,2297.91,2275.28,2297.85,2297.85,0
2016-03-28,2303.49,2304.52,2287.58,2294.6,2294.6,0
2016-03-29,2284.5,2328.58,2281.16,2324.42,2324.42,0
2016-03-30,2337.53,2350.82,2330.36,2337.86,2337.86,0
2016-03-31,2334.42,2349.48,2331.34,2342.09,2342.09,0
2016-04-01,2323.7,2353.4,2315.14,2353.0,2353.0,0
2016-04-04,2350.99,2355.24,2333.77,2338.45,2338.45,0
2016-04-05,2317.85,2324.97,2307.49,2310.69,2310.69,0
2016-04-06,2309.13,2339.46,2299.11,2339.1,2339.1,0
2016-04-07,2325.26,2327.29,2294.15,2302.9,2302.9,0
2016-04-08,2323.61,2331.43,2301.05,2308.79,2308.79,0
2016-04-11,2325.04,2341.18,2304.96,2305.32,2305.32,0
2016-04-12,2310.35,2310.46,2278.3,2304.56,2304.56,0
2016-04-13,2319.3,2350.09,2318.58,2347.68,2347.68,0
2016-04-14,2328.49,2329.9,2310.4,2323.55,2323.55,0
2016-04-15,2316.98,2320.47,2303.53,2307.07,2307.07,0
2016-04-18,2297.37,2320.94,2293.33,2319.27,2319.27,0
2016-04-19,2325.76,2326.23,2288.53,2302.91,2302.91,0
2016-04-20,2301.6,2325.64,2294.78,2315.28,2315.28,0
2016-04-21,2323.11,2326.21,2306.98,2310.39,2310.39,0
2016-04-22,2299.48,2312.14,2278.26,2294.29,2294.29,0
2016-04-25,2289.02,2298.3,2282.68,2293.73,2293.73,0
2016-04-26,2306.88,2324.92,2304.94,2313.2,2313.2,0
2016-04-27,2301.13,2326.29,2291.46,2323.14,2323.14,0
2016-04-28,2310.36,2330.97,2275.18,2279.43,2279.43,0
2016-04-29,2262.6,2263.48,2215.21,2231.13,2231.13,0
2016-05-02,2229.2,2237.79,2216.04,2235.43,2235.43,0
2016-05-03,2214.69,2218.36,2199.1,2207.35,2207.35,0
2016-05-04,2194.88,2203.61,2183.37,2190.07,2190.07,0
2016-05-05,2202.74,2208.04,2188.47,2190.78,2190.78,0
2016-05-06,2178.35,2197.94,2170.69,2197.83,2197.83,0
2016-05-09,2196.33,2207.78,2190.42,2196.94,2196.94,0
2016-05-10,2202.56,2227.3,2195.5,2226.88,2226.88,0
2016-05-11,2220.95,2232.25,2210.69,2210.87,2210.87,0
2016-05-12,2223.9,2225.72,2177.82,2196.29,2196.29,0
2016-05-13,2199.79,2222.15,2198.45,2202.98,2202.98,0
2016-05-16,2208.54,2248.38,2206.91,2236.96,2236.96,0
2016-05-17,2233.15,2247.53,2219.06,2224.52,2224.52,0
2016-05-18,2218.09,2259.57,2217.91,2246.72,2246.72,0
2016-05-19,2238.73,2251.29,2218.02,2236.24,2236.24,0
2016-05-20,2256.16,2285.87,2256.16,2282.83,2282.83,0
2016-05-23,2288.24,2301.69,2287.83,2288.61,2288.61,0
2016-05-24,2304.26,2350.21,2304.21,2348.6,2348.6,0
2016-05-25,2356.01,2364.27,2347.92,2354.59,2354.59,0
2016-05-26,2351.52,2367.11,2350.21,2364.43,2364.43,0
2016-05-27,2363.87,2382.92,2361.82,2382.71,2382.71,0
2016-05-31,2388.3,2393.53,2378.43,2392.01,2392.01,0
2016-06-01,2378.17,2397.41,2374.51,2393.63,2393.63,0
2016-06-02,2385.9,2397.88,2378.21,2397.88,2397.88,0
2016-06-03,2395.13,2397.4,2371.66,2384.06,2384.06,0
2016-06-06,2387.75,2393.59,2378.82,2383.75,2383.75,0
2016-06-07,2392.66,2401.46,2389.71,2396.7,2396.7,0
2016-06-08,2398.84,2402.83,2390.92,2398.69,2398.69,0
2016-06-09,2384.8,2398.23,2378.96,2395.11,2395.11,0
2016-06-10,2374.11,2374.32,2347.99,2354.25,2354.25,0
2016-06-13,2343.38,2370.51,2341.45,2343.4,2343.4,0
2016-06-14,2339.05,2355.26,2328.48,2347.53,2347.53,0
2016-06-15,2353.91,2357.27,2342.43,2344.54,2344.54,0
2016-06-16,2329.99,2354.07,2313.32,2351.66,2351.66,0
2016-06-17,2343.91,2348.86,2322.19,2333.73,2333.73,0
2016-06-20,2369.32,2383.24,2359.16,2361.17,2361.17,0
2016-06-21,2367.39,2381.01,2366.25,2376.48,2376.48,0
2016-06-22,2374.48,2390.49,2366.48,2368.64,2368.64,0
2016-06-23,2395.95,2426.06,2392.75,2426.05,2426.05,0
2016-06-24,2321.48,2365.44,2301.4,2302.94,2302.94,0
2016-06-27,2277.75,2278.42,2206.18,2217.97,2217.97,0
2016-06-28,2249.34,2276.31,2248.72,2274.04,2274.04,0
2016-06-29,2298.28,2334.02,2292.93,2327.82,2327.82,0
2016-06-30,2334.43,2367.33,2326.42,2367.31,2367.31,0
2016-07-01,2350.97,2362.4,2347.75,2350.32,2350.32,0
2016-07-05,2333.97,2334.23,2303.37,2317.21,2317.21,0
2016-07-06,2302.76,2332.05,2289.07,2329.45,2329.45,0
2016-07-07,2338.67,2362.7,2338.44,2351.78,2351.78,0
2016-07-08,2367.74,2400.91,2363.15,2399.4,2399.4,0
2016-07-11,2410.76,2427.11,2410.76,2420.06,2420.06,0
2016-07-12,2453.45,2464.28,2449.41,2461.75,2461.75,0
2016-07-13,2468.51,2476.49,2460.98,2463.96,2463.96,0
2016-07-14,2482.7,2483.36,2469.21,2474.66,2474.66,0
2016-07-15,2472.43,2476.47,2461.76,2467.95,2467.95,0
2016-07-18,2476.21,2493.58,2476.21,2490.51,2490.51,0
2016-07-19,2484.1,2491.14,2475.12,2480.79,2480.79,0
2016-07-20,2491.23,2516.24,2486.13,2512.68,2512.68,0
2016-07-21,2512.28,2518.09,2489.78,2496.5,2496.5,0
2016-07-22,2494.85,2511.71,2481.24,2511.71,2511.71,0
2016-07-25,2515.15,2519.46,2509.05,2519.46,2519.46,0
2016-07-26,2527.37,2581.09,2527.22,2577.53,2577.53,0
2016-07-27,2578.99,2580.71,2549.93,2563.96,2563.96,0
2016-07-28,2562.0,2572.5,2553.39,2565.56,2565.56,0
2016-07-29,2560.07,2560.82,2536.06,2546.0,2546.0,0
2016-08-01,2548.58,2555.49,2539.51,2549.33,2549.33,0
2016-08-02,2545.36,2548.76,2496.74,2510.43,2510.43,0
2016-08-03,2508.37,2523.89,2504.8,2523.89,2523.89,0
2016-08-04,2527.28,2543.48,2525.79,2541.6,2541.6,0
2016-08-05,2555.31,2581.82,2555.31,2579.49,2579.49,0
2016-08-08,2584.21,2590.56,2572.11,2576.27,2576.27,0
2016-08-09,2580.23,2589.55,2579.18,2581.97,2581.97,0
2016-08-10,2584.69,2584.69,2564.11,2570.48,2570.48,0
2016-08-11,2580.97,2593.21,2576.59,2589.61,2589.61,0
2016-08-12,2591.38,2605.52,2589.26,2604.88,2604.88,0
2016-08-15,2612.82,2641.59,2612.46,2633.11,2633.11,0
2016-08-16,2627.17,2631.7,2618.69,2622.64,2622.64,0
2016-08-17,2623.2,2623.59,2603.6,2617.62,2617.62,0
2016-08-18,2624.78,2644.04,2623.46,2644.04,2644.04,0
2016-08-19,2647.16,2670.12,2643.22,2665.59,2665.59,0
2016-08-22,2658.26,2667.89,2650.83,2660.8,2660.8,0
2016-08-23,2674.02,2684.41,2672.3,2675.95,2675.95,0
2016-08-24,2670.83,2676.64,2644.52,2652.18,2652.18,0
2016-08-25,2652.35,2671.81,2649.81,2662.22,2662.22,0
2016-08-26,2671.39,2699.89,2667.25,2687.36,2687.36,0
2016-08-29,2691.25,2701.9,2690.06,2694.05,2694.05,0
2016-08-30,2696.28,2703.85,2675.36,2686.07,2686.07,0
