,loss,accuracy
0,0.6725160631402489,0.6015639305114746
1,0.6687001090067953,0.6015639305114746
2,0.6644660078800685,0.6015639305114746
3,0.6628686624410955,0.6015639305114746
4,0.6612329948141393,0.6015639305114746
5,0.6596772691773857,0.6015639305114746
6,0.6588240666353913,0.6015639305114746
7,0.6588530008696192,0.6015639305114746
8,0.6576896255439922,0.6015639305114746
9,0.6572931652763666,0.6015639305114746
10,0.6567881212253575,0.6015639305114746
11,0.6563068014271672,0.6015639305114746
12,0.6556800787807443,0.6015639305114746
13,0.6559038495644588,0.6015639305114746
14,0.654611382187009,0.6015639305114746
15,0.6548460713406653,0.6015639305114746
16,0.6552587490251746,0.6015639305114746
17,0.6538076402165929,0.6015639305114746
18,0.6536156677358648,0.6015639305114746
19,0.6534308767747957,0.6015639305114746
20,0.6529786858933256,0.6015639305114746
21,0.6525057984235222,0.6015639305114746
22,0.6526853675126032,0.6015639305114746
23,0.6522374989813426,0.6016366481781006
24,0.6521860270483708,0.6017094254493713
25,0.6523549629679851,0.6018185019493103
26,0.6521383983739009,0.6022913455963135
27,0.6513855966205357,0.6028732657432556
28,0.651067396145904,0.6027641296386719
29,0.6504282426413547,0.6028004884719849
30,0.6509521220744491,0.6038916110992432
31,0.6503005414187724,0.604619026184082
32,0.6512050749735737,0.6036006808280945
33,0.6511542723707382,0.6037461161613464
34,0.6511204253111911,0.6034915447235107
35,0.6500441311142362,0.6039279699325562
36,0.6504364261997464,0.6048372387886047
37,0.6496224808875031,0.6049463748931885
38,0.6494546028934277,0.6044735312461853
39,0.6494417026013022,0.6038552522659302
40,0.6493465981606592,0.6042916774749756
41,0.6493609163908118,0.604728102684021
42,0.6483962308668965,0.6039279699325562
43,0.6486643264999952,0.6041098237037659
44,0.6493685100052136,0.6049099564552307
45,0.648600229232349,0.6053464412689209
46,0.6475739009511712,0.60589200258255
47,0.6475246619107312,0.6053100824356079
48,0.6471729530358579,0.6044735312461853
49,0.6479236342772979,0.6040007472038269
50,0.6469554920633569,0.604655385017395
51,0.6465270875432011,0.6042189598083496
52,0.6458378383995815,0.6037461161613464
53,0.6461748990996965,0.6044008135795593
54,0.6453929923950358,0.6050554513931274
55,0.6460143473608361,0.6052009463310242
56,0.6456326863444444,0.6057101488113403
57,0.6452250734288641,0.6061465740203857
58,0.6441646929024826,0.6062557101249695
59,0.6444567129663563,0.607346773147583
60,0.6449523029662974,0.6066557765007019
61,0.644516692299868,0.607346773147583
