,loss,accuracy
0,0.6782299870988866,0.5878926515579224
1,0.6716935292378735,0.5878926515579224
2,0.6675946840730358,0.5878926515579224
3,0.6657785291449546,0.5878926515579224
4,0.6650993213648891,0.5878926515579224
5,0.6645479329825551,0.5878926515579224
6,0.6636628159649118,0.5878926515579224
7,0.663571479016289,0.5878926515579224
8,0.6631106828863188,0.5878926515579224
9,0.6628430016390338,0.5878926515579224
10,0.6625927809314156,0.5878926515579224
11,0.66179888619914,0.5878926515579224
12,0.6618869418226723,0.5878926515579224
13,0.6612149101283854,0.5878926515579224
14,0.6612643789625939,0.5878926515579224
15,0.6626657063268319,0.5878926515579224
16,0.6617446693061089,0.5878926515579224
17,0.6612657910043838,0.5878926515579224
18,0.6615952833001632,0.5878926515579224
19,0.6617654656648727,0.5878926515579224
20,0.6604610211841815,0.5878926515579224
21,0.6607005295882494,0.5878926515579224
22,0.6606601606885132,0.5878926515579224
23,0.6611391386525529,0.5878926515579224
24,0.6607234693746885,0.5878926515579224
25,0.6605020802245181,0.5878926515579224
26,0.6595502353868408,0.5878926515579224
27,0.6597306095974272,0.5878926515579224
28,0.6611821853450636,0.5878926515579224
29,0.6598582160356704,0.5878926515579224
30,0.6598506094297188,0.5878926515579224
31,0.6599926474799303,0.5878926515579224
32,0.6596793255001766,0.5878926515579224
33,0.6594272914082843,0.5878926515579224
34,0.6601252703909661,0.5878926515579224
35,0.6598814510547626,0.5881648659706116
36,0.6591303313886264,0.5881103873252869
37,0.6590324960151335,0.5890902876853943
38,0.659903835605229,0.5889269709587097
39,0.659291323378412,0.5897436141967773
40,0.6579672515252775,0.5895258188247681
41,0.6584208217512912,0.5904513001441956
42,0.6597643779730964,0.5903968811035156
43,0.6596632736763286,0.5879470705986023
44,0.6583176254577165,0.5896891355514526
45,0.6580911087765263,0.5889814496040344
46,0.6584261316169073,0.5905601978302002
47,0.6581713953115015,0.5889269709587097
48,0.6580570553051146,0.5894713997840881
49,0.658118209933487,0.5889269709587097
50,0.6576330858119539,0.5886003375053406
51,0.6584650617470265,0.5908868312835693
52,0.6579540532806935,0.591431200504303
53,0.6591042889125645,0.5895258188247681
54,0.6574598244807179,0.5889269709587097
55,0.6573056534538662,0.591376781463623
56,0.6580911094157618,0.5939354300498962
57,0.6578304081063335,0.5944798588752747
58,0.656633274012278,0.5928466320037842
59,0.6568066910638528,0.5951875448226929
60,0.6573047058441739,0.5934454798698425
61,0.6563596764758998,0.5937721133232117
62,0.6569622511816723,0.5938810110092163
63,0.6559131813397164,0.5960041284561157
64,0.6572314117170132,0.5945886969566345
65,0.656033657301789,0.5928466320037842
66,0.6559768537443434,0.5930099487304688
67,0.656917555703135,0.5950242280960083
68,0.6553430573897056,0.5950786471366882
69,0.6559045801354036,0.5961130261421204
70,0.655649573897438,0.5918123126029968
71,0.6553113739176019,0.5924111008644104
72,0.6568327622633247,0.5950242280960083
73,0.6554278979414893,0.5951875448226929
74,0.6565885053072168,0.5965485572814941
75,0.6561322416093147,0.597365140914917
76,0.6562387258669425,0.5998148918151855
77,0.6551759306415839,0.5946975946426392
78,0.6554357442444907,0.5962763428688049
79,0.6552220141370436,0.5940987467765808
80,0.6554071623847197,0.5945342779159546
81,0.6543444359339512,0.5958952307701111
82,0.6559232329821261,0.5904513001441956
83,0.65456036007575,0.5942076444625854
84,0.655593112681374,0.5952419638633728
85,0.6552366243877241,0.597365140914917
86,0.6545678193038715,0.6009581089019775
87,0.65437758186632,0.5945886969566345
88,0.6545719858045005,0.6000871062278748
89,0.6545560034431509,0.5976917743682861
90,0.6538999716226677,0.5993793606758118
91,0.6544771965596548,0.6015569567680359
92,0.6550269551058847,0.6001415252685547
93,0.6553007349152071,0.6009036898612976
94,0.6550378914403503,0.5991616249084473
95,0.6544943294668439,0.6046600341796875
96,0.6545164874294533,0.6042789220809937
97,0.655225806792045,0.6042789220809937
98,0.6541052880748718,0.6024824380874634
99,0.6544114816973416,0.6006859540939331
100,0.655390368496186,0.6019380688667297
101,0.653997964689368,0.6036256551742554
102,0.6550880071710466,0.6035712361335754
103,0.6545065299006654,0.6037889719009399
104,0.6546198916400198,0.6025368571281433
105,0.6541665164424544,0.6074908971786499
106,0.654564549663485,0.6050955653190613
107,0.6532971565838547,0.6028634905815125
108,0.6541785114740428,0.6035168170928955
109,0.6535316906138103,0.6034079194068909
110,0.65395153619175,0.6061298847198486
111,0.6539446118706176,0.601502537727356
112,0.6542693271667595,0.6079263687133789
113,0.6534079979316054,0.6065654158592224
114,0.6530951708109055,0.6022647023200989
115,0.6530587618803574,0.6029179692268372
116,0.6538607157193698,0.6011759042739868
117,0.6531769139524368,0.604877769947052
118,0.6537745174575601,0.6065654158592224
119,0.6543842801349957,0.6059665679931641
120,0.6536496048968115,0.6053677201271057
121,0.6521913311595565,0.6063476800918579
122,0.6528913065782207,0.6031357049942017
123,0.6535827554208711,0.6076542139053345
124,0.6537361308040782,0.6012303233146667
125,0.6532757787447735,0.6041156053543091
126,0.6538461869760697,0.6044967174530029
127,0.6519056744668693,0.6064020991325378
128,0.6532270497784876,0.6043334007263184
129,0.6530944119119393,0.60373455286026
130,0.651920772437934,0.6049322485923767
131,0.6530111745690227,0.6033535003662109
132,0.6532420439500543,0.604877769947052
133,0.6532082099537888,0.6072186827659607
134,0.6516941765726758,0.6041700839996338
135,0.6535449524542043,0.6084163784980774
136,0.652080157188749,0.6053677201271057
137,0.6514498847246988,0.6084163784980774
138,0.6522646069078883,0.6095595955848694
139,0.6530704004814268,0.6041700839996338
140,0.6525190503039535,0.6059121489524841
141,0.6527793928984883,0.6067831516265869
142,0.6514328386302194,0.6077630519866943
143,0.6525944180231334,0.6080352663993835
144,0.6526760336907429,0.6065109968185425
145,0.6520255723978998,0.6035168170928955
146,0.6516972159163422,0.6070009469985962
147,0.6521624390077848,0.6081441640853882
148,0.6518647522196629,0.6075453162193298
149,0.6514887645726264,0.6072186827659607
150,0.6513745276940538,0.607817530632019
151,0.6523413758278153,0.6074908971786499
152,0.6511616886483026,0.6046600341796875
153,0.6521689377474054,0.6042245030403137
154,0.6514406513912091,0.606674313545227
155,0.6503580406862233,0.6047689318656921
