,loss,accuracy
0,0.6830406236992572,0.5718479752540588
1,0.6783953787903041,0.5718479752540588
2,0.6744955082334195,0.5718479752540588
3,0.6721330473571853,0.5718479752540588
4,0.671967392644406,0.5718479752540588
5,0.6708303762016873,0.5718479752540588
6,0.6706041950877786,0.5718479752540588
7,0.6711838751414226,0.5718479752540588
8,0.670845948062662,0.5718479752540588
9,0.6701816322411159,0.5721915364265442
10,0.6698187525347798,0.5722227692604065
11,0.669499246991996,0.5729410648345947
12,0.6701441386745352,0.5728161334991455
13,0.6693710768229139,0.572659969329834
14,0.6698154852084177,0.5731284618377686
15,0.6691521890639455,0.5741278529167175
16,0.6693536317986244,0.5740341544151306
17,0.668971191610379,0.5745338797569275
18,0.6690494355354487,0.5742527842521667
19,0.6693492980835689,0.5759705305099487
20,0.6686815127314781,0.5761579275131226
21,0.6686954357502756,0.5768449902534485
22,0.6686311280348749,0.5782191753387451
23,0.6689758327959732,0.5813735723495483
24,0.6690360834714031,0.5776570439338684
25,0.6683105087104544,0.5772510170936584
26,0.6684261380001005,0.579718291759491
27,0.6684742479433948,0.579718291759491
28,0.6679139124888827,0.5792810320854187
29,0.6683042243920259,0.5797495245933533
30,0.6683209005091377,0.5778131484985352
31,0.6685882882188934,0.5804054141044617
32,0.668406348885727,0.5805927515029907
33,0.6683662212718906,0.5801555514335632
34,0.6677898490721931,0.5809987783432007
35,0.6682956542869418,0.5818107724189758
36,0.6681666477615082,0.5806552171707153
37,0.6678001789337222,0.5822480320930481
38,0.6674937227946642,0.5822480320930481
39,0.6682388857055892,0.5821543335914612
40,0.6675332260163854,0.5839033126831055
41,0.6674602064079942,0.5861207246780396
42,0.6678920191270824,0.585371196269989
43,0.6678032620569921,0.5853399634361267
44,0.6674955991393506,0.5847777724266052
45,0.667838991460863,0.5841219425201416
46,0.6675982168554839,0.5835597515106201
47,0.66764040424456,0.583653450012207
48,0.6673925269859684,0.5842781066894531
49,0.6676239922185234,0.5869015455245972
50,0.6676084568325609,0.5870577096939087
51,0.6676451822700877,0.587088942527771
52,0.6672970629701936,0.5852462649345398
53,0.6670331640169664,0.5872762799263
54,0.6673247683870677,0.5844030380249023
55,0.6670912604198088,0.5875261425971985
56,0.6671964563965712,0.5885567665100098
57,0.6674836625585684,0.5887129306793213
58,0.6671102254975017,0.5912739038467407
59,0.6669776531999125,0.5856522917747498
60,0.6668137085832794,0.5905868411064148
61,0.6664874533761943,0.5895562171936035
62,0.667059496349009,0.5864955186843872
63,0.6670026801140975,0.5882444977760315
64,0.6666808110393074,0.588681697845459
65,0.666868713742815,0.5900558829307556
66,0.6674259542756176,0.5896811485290527
67,0.6663340675588468,0.5908679366111755
68,0.666397360908147,0.591305136680603
69,0.6666891341254982,0.5918985605239868
70,0.6665039322575734,0.5887753963470459
71,0.6666931521811013,0.5908679366111755
72,0.666767924727117,0.590399444103241
73,0.6665478294523954,0.5922421216964722
74,0.6667997691382541,0.5906180739402771
75,0.6669585751062732,0.5931165814399719
76,0.6657465356194275,0.5901183485984802
77,0.6661889623436275,0.5931790471076965
78,0.6669173664999632,0.5922421216964722
79,0.6664468989782835,0.594334602355957
80,0.6664314143751282,0.5908991694450378
81,0.6666806225881812,0.591117799282074
82,0.6661802461839875,0.5913363695144653
83,0.6663075920408813,0.5923045873641968
84,0.6662260062049935,0.5923045873641968
85,0.6664980564764056,0.5896811485290527
86,0.6657988970833465,0.5927417874336243
87,0.6660364803466975,0.5918985605239868
88,0.6654755278159217,0.5923982858657837
89,0.666320226885265,0.5921796560287476
90,0.666304245377552,0.5922108888626099
91,0.6656920188534896,0.5918673276901245
92,0.6662270702220852,0.5920859575271606
93,0.6664068905197519,0.5933352112770081
94,0.6662277474837939,0.5896811485290527
95,0.6653739998545302,0.5912739038467407
96,0.666117532601969,0.5912114977836609
97,0.6656708417805812,0.5918673276901245
98,0.6659788295853283,0.5913988351821899
99,0.6656495766214683,0.5917423963546753
100,0.665683788034522,0.5914613008499146
101,0.6653759579375703,0.5950217247009277
102,0.6658669941511476,0.5916174650192261
103,0.6658883333083315,0.5907430052757263
104,0.6656290348195141,0.5941472053527832
105,0.6651988321983738,0.5912426710128784
106,0.6655192113096908,0.5938037037849426
107,0.6655521312552667,0.5909616351127625
108,0.6650411912285376,0.5950217247009277
109,0.6652768982775099,0.5938661694526672
110,0.6657362445728661,0.5918985605239868
111,0.664871185395305,0.5930541157722473
112,0.6657136579624527,0.5940535068511963
113,0.6649331281453137,0.594022274017334
114,0.664571627588706,0.5948655605316162
115,0.6646781411615197,0.5936475396156311
116,0.6649976980679114,0.5928354859352112
