date,PMO,RSI,EMA,SO,MACD,change,open,high,low,close,adjClose
2019-10-21,0.5545839085429061,0.5085597621653419,1.0,0.8906358703214137,0.3779870471662723,1.068258761094334,4850.21,4863.32,4832.89,4860.13,4860.13
2019-10-18,0.5348196257412221,0.5073532166024186,0.9994697493258345,0.8581466536802561,0.38170755158632774,-1.136910317718124,4851.88,4863.49,4775.2,4808.76,4808.76
2019-10-17,0.554647775228569,0.5086485722513427,0.9975293047505928,0.8931214187231998,0.37579697916534505,0.0870400816489563,4898.25,4906.0,4841.57,4864.06,4864.06
2019-10-16,0.5797031672963266,0.510439294771004,0.995652413448285,0.8904461338021932,0.3695675587403424,-1.2943886131173474,4875.63,4891.08,4848.82,4859.83,4859.83
2019-10-15,0.6104230431001874,0.5125236829384054,0.9928046975490549,0.930752495035228,0.3644079219582834,1.6374085511865766,4862.96,4936.89,4862.02,4923.56,4923.56
2019-10-14,0.5877552825118273,0.5112523948839423,0.9920512228929356,0.8805861593533777,0.37127454657182823,0.04626187525815328,4835.49,4853.02,4825.67,4844.24,4844.24
2019-10-11,0.5564311296051565,0.5125379259129861,0.9913171397866335,0.8791694600098662,0.378885623707653,1.9525105963653269,4831.75,4888.44,4826.66,4842.0,4842.0
2019-10-10,0.5156154046445819,0.5099505792393281,0.9901629589825179,0.820521901918869,0.3686819859285224,0.7796236840932724,4708.95,4778.9,4708.39,4749.27,4749.27
2019-10-09,0.5249497663953151,0.510753781803069,0.9886746722001022,0.7972855028650213,0.3583565036444173,1.5077985494977955,4701.48,4735.08,4688.74,4712.53,4712.53
2019-10-08,0.475836285120536,0.5110382780611168,0.9876589635802798,0.7530136483802824,0.3496544985825619,-2.568154630737264,4715.0,4719.54,4642.19,4642.53,4642.53
2019-10-07,0.5311792246584358,0.5148829710661211,0.9876416516802425,0.8304071745702466,0.36217952605097514,-0.4539728368392893,4774.02,4804.59,4763.99,4764.9,4764.9
2019-10-04,0.5503146662474392,0.512543642142056,0.9869499786981385,0.8441504231124378,0.3734012125176319,1.5905121092431913,4737.42,4789.64,4731.57,4786.63,4786.63
2019-10-03,0.5056325503932712,0.513212644830444,0.9871529967170954,0.7967542406112043,0.3794693767671601,1.409102453176977,4648.34,4714.44,4592.78,4711.69,4711.69
2019-10-02,0.4443696603766172,0.5125066462338401,0.9890759616588399,0.7553474075666925,0.38733303708219113,-1.5595900699813272,4672.11,4682.0,4617.14,4646.22,4646.22
2019-10-01,0.4523529960844807,0.5129254659326258,0.9914210967093785,0.8019024248327156,0.3924143193425438,-1.086619387720894,4800.04,4827.67,4707.91,4719.83,4719.83
2019-09-30,0.46529828198615564,0.5137651400301384,0.9922003182759694,0.8346952199046259,0.4032666755754648,0.8434475893798695,4747.6,4786.06,4735.2,4771.68,4771.68
2019-09-27,0.45005870822259036,0.5127758354825722,0.9924233138150033,0.8094539382976842,0.41183203217076914,-2.1587330470186044,4821.2,4825.48,4694.39,4731.77,4731.77
2019-09-26,0.48293531287306724,0.5149566290052425,0.9919582176922469,0.8754822469863516,0.4167895854843183,0.2811755460217683,4825.09,4852.14,4795.32,4836.17,4836.17
2019-09-25,0.48380979518445155,0.5150564339747568,0.9911112013477469,0.8669061563175934,0.41445789650207654,1.586161426155007,4730.01,4834.99,4697.41,4822.61,4822.61
2019-09-24,0.452490555099755,0.5130030892648807,0.9887501729914941,0.819282289993296,0.40493344199841397,-1.7146536428626085,4853.31,4860.73,4728.66,4747.31,4747.31
2019-09-23,0.5130951269718839,0.5136055825052577,0.9856792075852584,0.8716622183993827,0.3896700366259367,0.26071235083248195,4810.44,4849.89,4803.98,4830.13,4830.13
2019-09-20,0.5378704881871192,0.5154508427490749,0.9824611923581102,0.8637185827946923,0.3763916882470584,-1.2372076622822916,4879.84,4886.55,4798.48,4817.57,4817.57
2019-09-19,0.5695483642759236,0.5139864191718035,0.97969458939292,0.9018872459111779,0.3588682834100462,-0.35137034434293374,4904.62,4928.1,4873.31,4877.92,4877.92
2019-09-18,0.5868316719807025,0.5115209181071798,0.9771937832296721,0.9127654730131423,0.3452527061900388,-0.07675223724606886,4887.84,4897.07,4829.89,4895.12,4895.12
2019-09-17,0.6078929397835411,0.50934756105238,0.9746587407276591,0.9151435040540369,0.32993605369337065,0.3798915649319507,4870.73,4901.1,4856.48,4898.88,4898.88
2019-09-16,0.5998359117460662,0.5088450487599274,0.9725064470425165,0.9034177871662217,0.3221658506259182,-0.43718901539648514,4854.95,4895.81,4843.29,4880.34,4880.34
2019-09-13,0.6087084682312371,0.5094554826554583,0.9708578865232956,0.9169712991891927,0.31442240566947366,-0.36121263370151535,4920.92,4932.11,4894.9,4901.77,4901.77
2019-09-12,0.6253629347233342,0.5069432320140335,0.9702160610409002,0.9282100256776755,0.31476821409745226,0.10581278462621263,4941.75,4969.14,4908.78,4919.54,4919.54
2019-09-11,0.5969127826714942,0.5084008223467535,0.9693507330539625,0.9249212593445235,0.31686139127446655,1.267507825330791,4866.33,4914.43,4855.11,4914.34,4914.34
2019-09-10,0.5687082717183576,0.5066086913008683,0.9690483998167129,0.8860189483537194,0.32602733340460466,-0.09922493386719318,4833.14,4853.68,4803.55,4852.83,4852.83
2019-09-09,0.5657409272460192,0.5063489951588641,0.9690940883700293,0.8890673817625254,0.33603837872419196,0.0867425990637576,4883.44,4889.67,4833.59,4857.65,4857.65
2019-09-06,0.5337977587706151,0.5075721826914087,0.9700380548412048,0.8864047459428004,0.35215867733349804,0.06989618663723916,4856.1,4879.08,4833.53,4853.44,4853.44
2019-09-05,0.5113314238831926,0.5095618681094003,0.9707407921729779,0.8842607232756113,0.36445026697735294,2.5599546626235288,4812.64,4878.42,4812.64,4850.05,4850.05
2019-09-04,0.453276606615606,0.5057007176331587,0.9700602170399021,0.8076957132195756,0.3749874147659956,1.9917440215328222,4705.54,4733.32,4704.25,4728.99,4728.99
2019-09-03,0.4128833843448017,0.5029376121693906,0.9684221422996876,0.749288488052924,0.3777485466042,-1.2095683096085688,4652.07,4675.63,4613.57,4636.64,4636.64
2019-08-30,0.45328643225955434,0.5021764514155406,0.9668619232443737,0.7851929620400468,0.3846287879200714,0.328556403964051,4715.39,4721.8,4663.66,4693.41,4693.41
2019-08-29,0.45242668841409206,0.5021516106144432,0.9645147687752814,0.7754721277053265,0.38732698265941745,1.989408715027285,4654.85,4699.62,4652.2,4678.04,4678.04
2019-08-28,0.4271305680696046,0.5004669965841297,0.9628605460350125,0.717760603109149,0.3882732201694742,0.10781671159028776,4547.07,4594.55,4516.43,4586.79,4586.79
2019-08-27,0.4209600636701728,0.5037060294739792,0.9613112008853663,0.7146362750926548,0.39119284977665736,-0.30483957300699566,4631.84,4643.25,4558.4,4581.85,4581.85
2019-08-26,0.43874447921630655,0.5013285643609326,0.9619311675875594,0.7234969705402429,0.3966739674851598,1.1241492968840938,4600.77,4605.18,4572.11,4595.86,4595.86
2019-08-23,0.37970709755390625,0.5006057226116603,0.9633993786810128,0.6911848413170246,0.4084151771167557,-3.395259857583156,4669.02,4715.87,4532.34,4544.77,4544.77
2019-08-22,0.4319107438503751,0.504275380062184,0.9653300910017905,0.7922068887005578,0.4080867863527631,-0.06330350845886894,4718.98,4729.64,4663.02,4704.5,4704.5
2019-08-21,0.43758996605239986,0.5009851539342995,0.9643234699445472,0.7940916047914793,0.402815381627606,0.897850003965188,4710.97,4728.42,4691.95,4707.48,4707.48
2019-08-20,0.443603260148662,0.5015301084831307,0.9627303883833181,0.7675980621576837,0.3869161991400325,-0.7359292622835751,4690.71,4705.83,4660.14,4665.59,4665.59
2019-08-19,0.4484030872173288,0.5018177252033916,0.9613664079880012,0.7894746828237855,0.37706198991701567,1.6516682130104803,4712.44,4725.2,4674.64,4700.18,4700.18
2019-08-16,0.4120531174311836,0.49927382705887097,0.961303584375853,0.7411740895809354,0.3720499153218565,2.008259831714768,4572.37,4632.58,4572.37,4623.81,4623.81
2019-08-15,0.35895042471345956,0.4990887999761262,0.9615754470569023,0.6836017050988525,0.37630658053835264,-0.2824697181022643,4550.69,4566.95,4496.01,4532.78,4532.78
2019-08-14,0.35075583766071045,0.4984410563459755,0.9618387430049077,0.6917224281214819,0.3885249483840766,-3.100985058909555,4585.95,4613.0,4522.52,4545.62,4545.62
2019-08-13,0.4310510000049128,0.5006741365747782,0.9609529124088819,0.78372566629141,0.3875160275762154,2.787321314320272,4563.88,4717.5,4545.16,4691.09,4691.09
2019-08-12,0.3879360743604733,0.4976068870458527,0.959195334772932,0.703271057591358,0.39046119447379124,-1.4753185297762226,4598.51,4612.03,4540.8,4563.88,4563.88
