symbol,date,y_270,y_90,y_20,y_10,y_5,y_1,PMO,RSI,MFI,EMA,SO,MACD,change,adjClose,adjHigh,adjLow,adjOpen,adjVolume,close,high,low,open,volume
VRSN,2019-10-15,,,,,,,2.710000000000008,46.18429037299006,44.69492490009465,184.64463179989832,82.16723549488052,-2.9107299256396857,0.489905787348585,186.66,187.6,181.26,185.53,360087,186.66,187.6,181.26,185.53,360087
VRSN,2019-10-14,,,,,,1.0,-2.8799999999999955,45.22518254703521,0.0,184.62665148993406,72.84878863826232,-3.7083419154178046,-0.3968041181832855,185.75,187.075,184.84,185.86,408590,185.75,187.075,184.84,185.86,408590
VRSN,2019-10-11,,,,,,0.0,-0.7599999999999909,39.1740031184587,46.74744528930804,184.76178883209965,73.16318638824441,-4.149548741048818,0.5066019940716775,186.49,188.75,186.0,187.41,511884,186.49,188.75,186.0,187.41,511884
VRSN,2019-10-10,,,,,,1.0,-5.639999999999986,41.42055213151927,43.351105682347935,184.3830195529631,52.69016697588137,-4.443639402714837,0.8259522903874423,185.55,185.92,182.35,184.02,487606,185.55,185.92,182.35,184.02,487606
VRSN,2019-10-09,,,,,,1.0,-5.900000000000006,40.83637975309571,39.203805633583066,184.15441045377204,43.29004329004332,-4.776142990727209,1.696507515473029,184.03,184.84,182.3,182.74,480339,184.03,184.84,182.3,182.74,480339
VRSN,2019-10-08,,,,,1.0,1.0,-5.819999999999993,40.79994678876765,43.22991345333084,184.13948752090633,24.304267161410078,-4.998263014948975,-1.3519406890536358,180.96,183.59,179.79,182.14,753513,180.96,183.59,179.79,182.14,753513
VRSN,2019-10-07,,,,,1.0,0.0,-6.3799999999999955,40.184293419174026,42.452898447699084,184.81845712905476,39.641311069882505,-5.072881462019268,-0.4882282738418171,183.44,184.89,183.11,184.35,646519,183.44,184.89,183.11,184.35,646519
VRSN,2019-10-04,,,,,1.0,0.0,-6.349999999999994,40.26216692654673,42.192291076454204,185.33952142404758,45.2071737786024,-5.246680030384994,1.615125957775209,184.34,184.8,181.51,181.82,560316,184.34,184.8,181.51,181.82,560316
VRSN,2019-10-03,,,,,1.0,1.0,-9.680000000000007,42.837179530423874,100.0,185.5699022905161,27.087198515769938,-5.455232265876816,1.9443663950547954,181.41,181.79,177.03,177.87,1046314,181.41,181.79,177.03,177.87,1046314
VRSN,2019-10-02,,,,,1.0,1.0,-11.950000000000017,35.61337510831265,42.18457661311211,186.53301117049975,3.906742281033252,-5.298629287620997,-3.2617559119325907,177.95,182.83,177.33,182.59,870854,177.95,182.83,177.33,182.59,870854
VRSN,2019-10-01,,,,1.0,0.0,0.0,-7.25,42.65430071297356,49.34520645462737,188.34654427798134,1.7003188097767976,-4.886644199818193,-2.481047553411444,183.95,189.0,183.79,187.58,744127,183.95,189.0,183.79,187.58,744127
VRSN,2019-09-30,,,,0.0,0.0,0.0,-0.9200000000000159,47.79089234583267,54.04901015038453,189.30094985558156,41.485275288092296,-4.985855004784213,0.7369826435246972,188.63,189.96,186.95,187.84,601821,188.63,189.96,186.95,187.84,601821
VRSN,2019-09-27,,,,0.0,0.0,1.0,-1.490000000000009,46.05983349393295,55.871212540799625,189.4407890465659,23.81562099871976,-5.217756803912067,-2.060777237303205,187.25,193.2,185.9601,192.01,521288,187.25,193.2,185.9601,192.01,521288
VRSN,2019-09-26,,,,0.0,0.0,0.0,0.009999999999990905,50.31112316482192,52.50142292370678,189.94904037990727,78.80434782608697,-5.025662117079804,0.6634023061127736,191.19,192.0,189.14,189.38,483704,191.19,192.0,189.14,189.38,483704
VRSN,2019-09-25,,,,0.0,0.0,1.0,-0.8199999999999932,47.61154793822661,100.0,190.0589879131863,48.97518878101419,-4.5588215104820335,1.6864760681015127,189.93,190.93,185.39,186.12,562638,189.93,190.93,185.39,186.12,562638
VRSN,2019-09-24,,,,0.0,0.0,1.0,-9.930000000000007,30.795417839804315,51.79732422141086,190.50349065119886,6.5402843601895615,-4.170822569257439,-1.601517226846482,186.78,191.49,186.09,190.7,547258,186.78,191.49,186.09,190.7,547258
VRSN,2019-09-23,,,,0.0,0.0,0.0,-12.060000000000002,28.212798989019717,52.319428332112444,192.09250744721845,25.0176678445229,-3.5894828626184676,-0.45623787298757384,189.82,190.62,188.51,189.65,439923,189.82,190.62,188.51,189.65,439923
VRSN,2019-09-20,,,,0.0,0.0,0.0,-16.879999999999995,23.515830707909814,48.52950900344358,193.0346078150841,20.192307692307672,-3.9170954917049983,-0.20932544874143372,190.69,192.63,189.67,190.53,837380,190.69,192.63,189.67,190.53,837380
VRSN,2019-09-19,,,,0.0,1.0,0.0,-15.490000000000009,20.364705883266396,50.49756557186814,193.6960868906531,20.49424797613976,-4.043854422261234,0.6266456029489192,191.09,192.75,190.47,190.7,684307,191.09,192.75,190.47,190.7,684307
VRSN,2019-09-18,,,,0.0,1.0,1.0,-13.629999999999995,25.39944397540171,46.174682616371655,194.05285908640622,15.423945462292307,-4.272264673962326,-0.6799163179916229,189.9,190.995,187.3,190.48,795040,189.9,190.995,187.3,190.48,795040
VRSN,2019-09-17,,,0.0,0.0,0.0,0.0,-10.950000000000017,22.50524079484606,100.0,194.8367552181989,20.96293140178947,-4.108364916050732,0.8704827222368647,191.2,191.42,188.53,189.18,744156,191.2,191.42,188.53,189.18,744156
VRSN,2019-09-16,,,0.0,0.0,1.0,1.0,-14.299999999999983,24.09658009998607,48.121532500811945,195.7231417570762,13.932680017043078,-4.024188063647074,0.4291618098972143,189.55,190.14,186.28,187.99,761349,189.55,190.14,186.28,187.99,761349
