date,PMO,RSI,EMA,SO,MACD,change,open,high,low,close,adjClose
2019-09-05,142.57000000000062,52.0633936165617,4696.260233434051,92.1627669272632,-4.701709224142178,2.5599546626235288,4812.64,4878.42,4812.64,4850.05,4850.05
2019-09-04,63.399999999999636,46.33091215558668,4662.337957233531,98.00359629305181,-34.38747460339255,1.9917440215328222,4705.54,4733.32,4704.25,4728.99,4728.99
2019-09-03,-63.539999999999964,43.79167614031994,4643.01554739785,56.381032784578586,-52.87162646887191,-1.2095683096085688,4652.07,4675.63,4613.57,4636.64,4636.64
2019-08-30,69.59999999999945,47.472266784939315,4639.586011819625,83.00736363209958,-58.927930427546016,0.328556403964051,4715.39,4721.8,4663.66,4693.41,4693.41
2019-08-29,145.26000000000022,53.545373616135024,4620.845241067416,75.79850851273375,-68.24928565726896,1.989408715027285,4654.85,4699.62,4652.2,4678.04,4678.04
2019-08-28,41.17000000000007,54.76724095019336,4610.115806382213,38.8563112613961,-71.41193317812667,0.10781671159028776,4547.07,4594.55,4516.43,4586.79,4586.79
2019-08-27,-109.23999999999978,51.95086128152062,4615.372210188018,36.74185678209139,-66.61741401924064,-0.30483957300699566,4631.84,4643.25,4558.4,4581.85,4581.85
2019-08-26,31.979999999999563,52.77712458592212,4629.417454120207,42.73851816975534,-65.00032087310137,1.1241492968840938,4600.77,4605.18,4572.11,4595.86,4595.86
2019-08-23,-87.44999999999982,54.89360627404407,4635.233915379654,20.870607370628854,-65.43836960474073,-3.395259857583156,4669.02,4715.87,4532.34,4544.77,4544.77
2019-08-22,6.569999999999709,60.9573524546665,4654.766324755661,89.23939562556164,-72.84348340805445,-0.06330350845886894,4718.98,4729.64,4663.02,4704.5,4704.5
2019-08-21,156.91999999999916,60.21276963898396,4641.336816921483,90.9900606686457,-80.79664267063345,0.897850003965188,4710.97,4728.42,4691.95,4707.48,4707.48
2019-08-20,133.77999999999975,59.08590874293136,4615.142620706175,76.57207986165706,-89.50010635964736,-0.7359292622835751,4690.71,4705.83,4660.14,4665.59,4665.59
2019-08-19,230.21000000000004,55.02352913598964,4609.066246784527,90.16664046533582,-85.37912849644545,1.6516682130104803,4712.44,4725.2,4674.64,4700.18,4700.18
2019-08-16,-31.75,48.972336082154676,4596.706040238995,66.89867156585655,-83.55246976076342,2.008259831714768,4572.37,4632.58,4572.37,4623.81,4623.81
2019-08-15,-230.03000000000065,48.429272467540514,4606.77557932718,34.73713962690776,-76.459739242875,-0.2824697181022643,4550.69,4566.95,4496.01,4532.78,4532.78
2019-08-14,-266.0699999999997,47.00650182711016,4636.438103409359,22.664437466867806,-59.72072289270818,-3.100985058909555,4585.95,4613.0,4522.52,4545.62,4545.62
2019-08-13,-246.5,48.067763157147745,4664.373614118359,52.32434857072954,-48.61576559481091,2.787321314320272,4563.88,4717.5,4545.16,4691.09,4691.09
2019-08-12,-389.0799999999999,47.497194786686116,4666.710048297743,24.964796203776952,-48.92309881587062,-1.4753185297762226,4598.51,4612.03,4540.8,4563.88,4563.88
2019-08-09,-339.53999999999996,49.70154345878096,4690.592153516627,37.121994256002175,-41.984211319185306,-1.3987011300721814,4660.71,4668.9,4598.87,4632.22,4632.22
2019-08-08,-263.4299999999994,42.85307712353021,4707.156576109147,46.565924354895756,-38.706449384038024,3.2385025139762993,4607.55,4698.96,4589.67,4697.93,4697.93
2019-08-07,-476.08999999999924,28.424307504105627,4707.416310327402,20.519618239660716,-42.502335954593036,0.4137419706474896,4480.18,4563.46,4470.76,4550.56,4550.56
2019-08-06,-416.8099999999995,38.54763817047203,4741.241687333516,16.263218563624573,-26.802094619445597,1.3834544750859656,4530.69,4562.89,4481.23,4531.81,4531.81
2019-08-05,-436.5199999999995,34.35850545094881,4778.896297050037,5.932274177650848,-2.5957239187664527,-3.986416242084736,4525.94,4534.65,4434.46,4469.97,4469.97
2019-08-02,-180.76999999999953,44.045279892762714,4844.245815358151,6.515601783061017,36.85418770920842,-2.251821928651363,4695.55,4712.99,4629.25,4655.56,4655.56
2019-08-01,-105.91999999999916,49.69731454173589,4881.285808442418,11.890711095171417,61.60229506477572,-1.0158592926809333,4821.15,4924.92,4726.34,4762.81,4762.81
2019-07-31,-8.460000000000036,49.519663551585374,4907.800425297093,17.415311147589684,81.71377329912866,-2.5498269398633857,4917.31,4918.67,4765.01,4811.69,4811.69
2019-07-30,115.09000000000015,65.3878292167378,4928.994391791629,56.7663043478261,93.47309487411803,-0.3103194857216673,4906.71,4952.87,4905.21,4937.59,4937.59
2019-07-29,76.56999999999971,59.344736205180645,4929.23723790138,64.08681225057168,98.90778804176261,-0.3781357104928673,4963.93,4967.19,4903.06,4952.96,4952.96
2019-07-26,92.11000000000058,61.57377296350835,4924.536444866774,72.51692749204076,100.69287488584996,0.2096199429188881,4992.14,5000.26,4971.0,4971.76,4971.76
2019-07-25,137.3699999999999,65.50343890786542,4911.759390625011,67.85345948612151,107.96187861207272,-1.2988769856663975,4989.89,4990.57,4954.21,4961.36,4961.36
2019-07-24,214.29999999999927,68.97434958387606,4895.274120595057,97.30662402154677,112.98849819837778,1.5768032299913863,4956.97,5033.05,4955.98,5026.65,5026.65
2019-07-23,181.09999999999945,66.64632330565824,4862.395882233468,99.78731631863887,108.87227973821336,0.8586586337687453,4923.34,4948.95,4900.77,4948.62,4948.62
2019-07-22,172.07999999999993,66.0079075776901,4840.668487238561,94.81721642702723,105.8126055435896,1.4506867810922714,4866.72,4917.52,4866.72,4906.49,4906.49
2019-07-19,78.64999999999964,62.99365067290823,4825.523080051507,69.41778293428973,102.33634728150355,-0.665471283065597,4883.89,4894.32,4835.08,4836.33,4836.33
2019-07-18,100.25,67.61834563701237,4823.852894716454,89.46442845723396,102.27514407563922,1.0078524527244987,4812.64,4880.02,4812.25,4868.73,4868.73
2019-07-17,72.1899999999996,64.16872723412914,4814.578795841631,63.575806021848926,101.65678896839836,-0.04872991187144352,4837.99,4855.87,4819.9,4820.15,4820.15
2019-07-16,56.1899999999996,60.409599765971244,4808.12494150068,64.82813749000792,105.0151789399506,-1.1051207963267975,4857.29,4857.29,4810.04,4822.5,4822.5
2019-07-15,215.67000000000007,76.60274938271093,4801.107376439242,93.54649613642435,111.33657374140057,-0.06680807025092597,4874.35,4888.5,4855.76,4876.39,4876.39
2019-07-12,244.54999999999927,70.99530819129541,4775.478098757615,99.51434518222237,112.85148832743926,1.153816653848782,4839.0,4880.84,4836.96,4879.65,4879.65
2019-07-11,238.51999999999953,70.75922187180976,4745.4614233909815,89.02503778131769,116.86954279963447,0.24187766891434365,4826.71,4835.42,4795.43,4823.99,4823.99
2019-07-10,310.22000000000025,75.28745239042648,4725.950752982271,86.03495793443595,125.35374418019728,0.9403211732724754,4804.3,4850.86,4793.79,4812.35,4812.35
2019-07-09,185.8800000000001,61.80396800298476,4705.002027568719,81.54971386602202,125.17849622171434,0.6993479652163751,4704.75,4771.74,4704.7,4767.52,4767.52
2019-07-08,151.77999999999975,68.39471119214753,4696.530234333761,71.4172047617589,120.61318890458551,-0.48910393300937505,4722.86,4757.68,4709.86,4734.41,4734.41
2019-07-05,152.02000000000044,68.31210824655639,4686.313030137996,78.53842151972334,111.83377953982108,-0.2264872663825637,4729.66,4763.38,4700.85,4757.68,4757.68
2019-07-03,222.09999999999945,65.39074486873963,4668.3611164413205,81.84349848517283,104.90772777885104,0.43218561234718755,4768.48,4768.48,4768.48,4768.48,4768.48
2019-07-02,230.3199999999997,65.99648814602506,4636.565809582126,75.56385225081854,94.7500323966251,-0.38499384219659155,4753.73,4758.42,4720.25,4747.96,4747.96
2019-07-01,366.91000000000076,66.33975216642744,4606.540470145597,83.86038577614488,85.9032518198419,2.265529789388767,4814.3,4827.81,4736.92,4766.31,4766.31
2019-06-28,251.86000000000058,68.63785716923495,4567.870836457061,94.57779682811852,74.67931574091108,0.5527388837349764,4667.95,4675.9,4635.81,4660.72,4660.72
2019-06-27,159.72000000000025,65.64004929849696,4549.392612046046,95.22164428227642,69.96712490671143,1.0823318002298588,4610.87,4647.41,4606.03,4635.1,4635.1
2019-06-26,125.30000000000018,63.276723354086315,4536.029008258618,78.33466773418742,61.299918782751774,1.8511238014006735,4575.17,4612.51,4575.1,4585.47,4585.47
2019-06-25,-15.38000000000011,58.77672594904461,4526.134494568873,44.971977582065676,49.97219505308112,-1.7354047895513443,4586.91,4588.5,4501.04,4502.13,4502.13
2019-06-24,65.76000000000022,58.903340689598416,4530.964014774755,76.80144115292242,37.810445572101344,-0.021603315126898347,4592.85,4601.59,4576.42,4581.64,4581.64
2019-06-21,146.82999999999993,56.677909027329505,4514.118137505554,77.19775820656525,27.428379989603854,-0.5000369111050261,4590.75,4617.94,4576.12,4582.63,4582.63
2019-06-20,230.21000000000004,54.16318456387381,4490.332089221377,86.41713370696547,17.424744921219826,1.303894527074282,4635.58,4639.59,4571.06,4605.66,4605.66
2019-06-19,217.17000000000007,53.43701487523259,4459.418051280695,86.80987520766517,-1.1301527550158426,0.636172869020103,4540.6,4561.02,4515.98,4546.38,4546.38
2019-06-18,196.66000000000076,51.99963570679349,4430.509315244079,79.13389746142359,-18.759551471339364,2.6876392235304976,4455.8,4551.53,4446.76,4517.64,4517.64
2019-06-17,229.3799999999992,54.91161863430913,4408.4488184763495,52.49062245888294,-36.608005564422456,-0.21456793819717654,4419.07,4431.28,4395.94,4399.4,4399.4
2019-06-14,171.57999999999993,45.441977802564274,4407.678595969806,60.54428023076734,-37.7682748045454,-1.4863542313725413,4406.04,4424.22,4389.79,4408.86,4408.86
2019-06-13,167.97000000000025,44.646831376602826,4412.459550557765,75.83377387546828,-48.54212371935955,0.34101839167565445,4478.9,4491.66,4460.06,4475.38,4475.38
2019-06-12,176.96000000000004,45.29496011832103,4402.559090150116,72.3377847242972,-66.07569412124394,-1.2692832998709498,4487.38,4491.44,4454.86,4460.17,4460.17
2019-06-11,210.10000000000036,49.57291518865691,4390.133270667223,85.51727308249244,-80.27140051548122,0.03609484751587972,4575.91,4580.52,4495.7,4517.51,4517.51
2019-06-10,189.3100000000004,57.68154359544217,4364.29144431379,89.46287977587788,-95.97547275989837,1.8053113305378945,4485.72,4559.51,4485.48,4515.88,4515.88
2019-06-07,98.72000000000025,60.4582162805362,4335.5540378775995,94.35832439634731,-116.74760684366538,1.3792867019392374,4398.04,4453.16,4390.15,4435.8,4435.8
2019-06-06,-40.48000000000047,56.6516612329291,4318.542058453899,94.50242419262055,-130.6408590738156,1.068093254889455,4338.55,4388.83,4321.69,4375.45,4375.45
2019-06-05,-130.03999999999996,58.578137631016226,4308.17380118793,62.4121183303332,-142.94745899797726,0.1904660516827311,4359.99,4372.12,4279.17,4329.21,4329.21
2019-06-04,-59.04000000000087,65.95464433267006,4308.997900689729,53.86999754480717,-144.5411396885329,3.620126522174932,4230.68,4322.79,4199.29,4320.98,4320.98
2019-06-03,-341.3899999999994,48.37898773878935,4309.922518283591,7.540510680088573,-155.20347573376785,-1.5873390476909552,4255.18,4264.98,4145.45,4170.02,4170.02
2019-05-31,-348.8299999999999,48.27693057879786,4350.2978872210215,0.15961021505368198,-158.02443594619217,-1.6281245574486782,4247.3,4287.28,4236.71,4237.28,4237.28
2019-05-30,-267.2399999999998,41.745592462218916,4376.734725124804,14.88568317909626,-153.72437282914507,0.5649968131378059,4295.2,4328.79,4277.23,4307.41,4307.41
2019-05-29,-238.55000000000018,46.8571235487379,4385.77119495206,8.298856831790912,-152.30386793201615,-0.5618225337267597,4263.54,4306.38,4252.72,4283.21,4283.21
2019-05-28,-127.36000000000058,49.3737869643067,4411.403887504039,2.567378096276612,-137.85210646809992,-0.44284502504292905,4344.17,4369.7,4305.7,4307.41,4307.41
2019-05-24,-303.90999999999985,39.81948056127649,4436.6160358006655,8.537155320143217,-133.11441417323658,-0.24232894020862467,4363.88,4383.05,4323.43,4326.57,4326.57
2019-05-23,-294.4200000000001,40.27324132492467,4473.077357492479,10.772334621504843,-119.10941767119857,-1.785580840276009,4338.02,4343.55,4299.17,4337.08,4337.08
2019-05-22,-243.51999999999953,42.904683880188045,4505.317045233991,19.31931245068115,-101.6045987293428,-0.9714638111790034,4410.81,4439.88,4406.52,4415.93,4415.93
2019-05-21,-222.25,44.12146818347947,4532.888687232627,29.25991189427316,-85.86294675643694,1.80889584979063,4450.0,4471.29,4432.01,4459.25,4459.25
2019-05-20,-422.1799999999994,38.937997039678976,4557.3638366507275,5.21765819223503,-79.25616352788893,-2.91239324291074,4408.05,4429.01,4359.62,4380.02,4380.02
2019-05-17,-350.97000000000025,42.44581097448412,4604.120162419293,23.109938980246163,-60.95778957721177,-1.6288314061372235,4523.25,4593.83,4502.37,4511.41,4511.41
2019-05-16,-245.89000000000033,39.875362566584286,4626.541466352282,37.098670525458914,-54.357204703221214,0.2505109680522015,4552.68,4620.12,4546.55,4586.11,4586.11
2019-05-15,-248.02000000000044,39.53236839442239,4635.5438122132955,32.83704118077363,-50.03405329492307,1.1696772937970927,4484.42,4593.27,4482.96,4574.65,4574.65
2019-05-14,-345.6899999999996,39.39956397399022,4649.033897830271,20.05509974259981,-45.757991382658474,1.9615447926273464,4470.65,4546.61,4465.89,4521.76,4521.76
2019-05-13,-408.3199999999997,23.634961584874446,4678.9953277923105,2.5619369369370726,-31.384914763817505,-4.226559665520619,4490.78,4524.8,4422.03,4434.77,4434.77
2019-05-10,-214.28000000000065,34.779422134466,4732.158819082703,27.00783421784172,-1.7050027901777867,-0.02202310266653215,4589.12,4651.09,4523.61,4630.48,4630.48
2019-05-09,-216.98999999999978,34.565941665752916,4756.409052879584,25.082645703724822,11.794681199126899,-0.5998562062045911,4585.82,4648.74,4535.14,4631.5,4631.5
2019-05-08,-221.02999999999975,34.35237876157984,4785.083885203619,7.945729568882845,33.09950404996107,-0.4710028836911285,4653.14,4700.12,4641.35,4659.45,4659.45
2019-05-07,-190.01000000000022,29.394714480238832,4811.884611175859,15.756845796875401,54.33322183335076,-2.5134313439673446,4734.07,4750.6,4637.02,4681.5,4681.5
2019-05-06,-12.239999999999782,47.954974837120936,4838.317732364746,44.081554696079635,79.58196135397793,-1.2376655053698042,4711.33,4808.79,4709.88,4802.2,4802.2
2019-05-03,49.30000000000018,51.83376020460148,4843.507856863565,64.20172294535618,87.41241809065559,0.6287251655629161,4841.09,4864.31,4819.99,4862.38,4862.38
2019-05-02,11.399999999999636,53.192346311043714,4839.017702416164,45.09840910520025,89.11988059318992,0.1934612984093858,4821.26,4886.81,4799.38,4832.0,4832.0
2019-05-01,12.86999999999989,53.55896289554923,4837.928510063832,39.23159152361194,88.76854684585214,-0.9199889058952788,4905.25,4919.31,4822.01,4822.67,4822.67
2019-04-30,117.55000000000018,70.98320266427156,4839.367855181728,68.13095994914174,90.26003826735905,0.5029846647491513,4835.67,4871.5,4814.96,4867.45,4867.45
2019-04-29,76.94999999999982,69.52972477631073,4828.306696065056,62.066507103936544,88.92824227858546,-0.0344702317555477,4841.84,4862.86,4830.27,4843.09,4843.09
2019-04-26,125.61999999999989,67.78462918589679,4824.427035281355,62.916942506492965,91.79033570305273,-0.07693116826062472,4795.53,4845.16,4760.28,4844.76,4844.76
2019-04-25,125.90999999999985,67.85736442327234,4816.040631060027,66.5828295042321,101.42518545478924,-0.6554683145920029,4891.15,4894.02,4807.35,4848.49,4848.49
2019-04-24,189.44999999999982,77.40130924458707,4809.096529885048,83.6585473285467,104.48092644436474,0.1841318194974319,4874.99,4917.58,4871.33,4880.48,4880.48
2019-04-23,154.1900000000005,72.09808884372565,4791.70580706866,94.97760555583535,107.6211277473858,1.185392278229672,4834.54,4881.49,4832.99,4871.51,4871.51
2019-04-22,113.09999999999945,67.57237825112529,4773.260553292932,72.77737137283562,104.59907436436242,0.028256334820939453,4795.93,4817.8,4785.47,4814.44,4814.44
2019-04-18,147.3099999999995,71.57547294368851,4763.022618786344,72.11411850768094,108.65656585255783,-0.15599717877443547,4814.6,4815.43,4774.98,4813.08,4813.08
2019-04-17,131.89000000000033,66.02523638689743,4747.264384703196,78.99145443776976,102.59664858254382,0.2245415609796703,4862.51,4870.26,4802.35,4820.6,4820.6
2019-04-16,198.8800000000001,72.30776575654416,4728.798518149933,99.6205900673877,99.34827402853261,1.2610791806143402,4772.36,4810.47,4769.29,4809.8,4809.8
2019-04-15,154.92000000000007,68.68864334865731,4701.421004957052,90.13882240306364,92.94434751977315,-0.34073694855796705,4766.59,4768.44,4721.21,4749.9,4749.9
2019-04-12,272.9500000000007,73.02293022817851,4683.298472676857,100.0,94.22196918268128,0.9959441762694049,4756.36,4766.14,4736.94,4766.14,4766.14
2019-04-11,291.3100000000004,74.29760955665388,4656.813299225849,91.59849973209518,87.52886178036988,-0.0728415400056664,4729.88,4742.66,4710.83,4719.14,4719.14
2019-04-10,299.72999999999956,64.67048285058044,4641.824393394897,98.08528630103885,85.49252202345178,0.6725601840107649,4694.05,4728.92,4690.55,4722.58,4722.58
2019-04-09,209.82999999999993,56.05481867178383,4624.320382350475,91.00743337160807,84.62922303675805,-0.5573079629959377,4707.08,4711.65,4682.78,4691.03,4691.03
2019-04-08,265.5599999999995,51.64077682474323,4612.887209845835,98.95147156584268,84.45705436558,0.33990309145902153,4692.85,4718.69,4665.21,4717.32,4717.32
2019-04-05,222.3199999999997,56.628995503006514,4594.729585813083,94.12280171632325,82.80354155532586,0.7623607678903955,4690.49,4702.55,4674.01,4701.34,4701.34
2019-04-04,59.280000000000655,45.79966869467091,4571.172863082306,83.3746298422676,69.71799327083318,-0.4892603722558998,4683.3,4705.18,4633.88,4665.77,4665.77
2019-04-03,211.6800000000003,46.37942085526343,4553.613114839509,90.30639995165288,62.13339449862542,1.6870819706262516,4660.3,4720.79,4657.64,4688.71,4688.71
2019-04-02,111.73999999999978,49.99574306856759,4515.700456872336,94.78219859372317,46.20494181904178,0.3469003129502307,4596.77,4616.38,4580.43,4610.92,4610.92
2019-04-01,130.89999999999964,51.373326132596475,4494.812655958032,87.94803635739984,40.537685787307055,2.2654283482336597,4554.98,4598.28,4536.01,4594.98,4594.98
2019-03-29,22.80999999999949,52.74402763825178,4467.914941238969,44.3062939461496,31.188469357331996,1.4761180984816415,4475.91,4497.59,4462.71,4493.19,4493.19
2019-03-28,22.960000000000036,52.7906504450289,4460.623604354102,16.283656319670552,31.873605259607757,0.1125970810676275,4433.09,4459.24,4397.8,4427.83,4427.83
2019-03-27,12.100000000000364,61.615887712287204,4463.861374071336,14.148516549476946,30.7827044071837,-1.302106578595007,4488.09,4494.37,4389.85,4422.85,4422.85
2019-03-26,85.32999999999993,59.81151809706662,4471.898820855012,36.18332283889528,33.494222592619735,0.6613114813017682,4495.6,4517.75,4455.74,4481.2,4481.2
2019-03-25,75.52000000000044,58.96450494115676,4464.220558388676,34.02772429726606,31.327032286939357,-0.6086152774490896,4452.94,4483.55,4415.95,4451.76,4451.76
2019-03-22,194.55000000000018,60.42770161958832,4462.778357531135,54.63648099751263,37.83592796145058,-2.767182822496073,4581.35,4589.21,4477.08,4479.02,4479.02
2019-03-21,320.6300000000001,87.1029195204142,4455.971347419922,95.96283865946779,46.056111215790224,2.8916491513347027,4482.79,4623.09,4482.79,4606.49,4606.49
2019-03-20,151.44999999999982,75.18335792258725,4426.132320025248,88.6037029610319,40.57310255279663,-0.49231193239658216,4501.29,4510.62,4443.05,4477.03,4477.03
2019-03-19,125.64000000000033,69.14507892584272,4418.968411604386,96.00628300247315,42.804017503131945,0.7862762316087607,4489.99,4511.13,4482.38,4499.18,4499.18
2019-03-18,83.85000000000036,72.80605472322755,4404.714141578084,88.17749492971524,34.786465255155235,-0.14092761689163297,4473.05,4497.89,4438.16,4464.08,4464.08
2019-03-15,74.28999999999996,71.08835288176927,4391.188440204464,93.62141408287464,31.1566422515898,1.4872175569313106,4434.19,4487.99,4426.63,4470.38,4470.38
2019-03-14,36.72999999999956,66.52192118910509,4373.733061221787,82.17707934074345,27.142618590894017,-0.13331066145213646,4408.83,4425.4,4400.75,4404.87,4404.87
2019-03-13,37.06999999999971,66.57688681631592,4366.958378896309,84.68123163408706,33.11729827452655,0.3384995461649255,4417.72,4446.72,4408.19,4410.75,4410.75
2019-03-12,-10.890000000000327,68.67480494312593,4359.365698906975,84.4550546322653,33.82925488946876,0.44855857996819437,4388.38,4411.51,4363.39,4395.87,4395.87
2019-03-11,-45.75,74.63029548242757,4352.3656720649915,75.44302635203385,36.46751350840805,2.1419218713166277,4306.82,4388.14,4305.5,4376.24,4376.24
2019-03-08,-110.05999999999949,57.2181248331111,4344.25186057171,28.849747524949443,43.070691973487556,-0.03243223063747808,4216.19,4285.91,4211.91,4284.47,4284.47
2019-03-07,-48.74000000000069,62.22390975966544,4355.270018851887,11.104435766496149,58.04147800292321,-0.9182583607285094,4305.2,4314.49,4263.68,4285.86,4285.86
2019-03-06,-38.60999999999967,63.76708659730471,4367.617200934637,2.9705758130369158,69.62274600592991,-1.096594520685761,4370.86,4371.21,4323.61,4325.58,4325.58
2019-03-05,27.789999999999964,65.6265414861326,4378.011542364132,36.73095874982412,78.47802202398907,-0.15273170586931736,4374.73,4388.55,4347.47,4373.54,4373.54
2019-03-04,32.80999999999949,66.71282045738496,4377.459315957557,41.440236519780186,90.8420390560932,-0.3607751433660499,4425.79,4429.73,4325.42,4380.23,4380.23
2019-03-01,61.93000000000029,63.539060967300294,4376.121616316459,52.6045332957907,102.75261632692673,0.639860444033383,4413.74,4418.14,4357.29,4396.09,4396.09
2019-02-28,41.82000000000062,60.09615973755532,4370.914159140079,41.73189823874787,106.43515070846388,-0.12666678860821923,4355.02,4383.2,4342.33,4368.14,4368.14
2019-02-27,42.24000000000069,60.2010322662393,4367.546563096405,45.11986301369891,108.70449034626472,-0.7506648875818045,4386.5,4390.27,4333.79,4373.68,4373.68
2019-02-26,158.6300000000001,73.39931862493371,4363.454236960032,68.23812994001919,118.36975530806558,-0.3444150710426655,4410.2,4424.2,4396.82,4406.76,4406.76
2019-02-25,176.22999999999956,71.70727976212095,4348.688911726971,81.87108913490555,126.75646804966527,0.6248677332957117,4446.53,4463.42,4419.82,4421.99,4421.99
2019-02-22,159.84999999999945,70.13116961045074,4335.333754453946,100.0,132.58410440670377,1.38259585659575,4365.24,4394.53,4359.55,4394.53,4394.53
2019-02-21,22.93000000000029,44.80132614006086,4321.640364697152,72.6591581559607,129.38271050737512,-0.6780181431147415,4357.51,4365.06,4321.36,4334.6,4334.6
2019-02-20,110.8799999999992,50.16641196706502,4319.905695153741,86.7805669561894,132.42605521415044,0.4243226140481988,4366.58,4391.89,4349.73,4364.19,4364.19
2019-02-19,115.59000000000015,50.83110258409975,4304.09985218966,87.37500668413468,129.61114901974815,-0.03841358782910491,4338.7,4364.92,4338.47,4345.75,4345.75
2019-02-15,161.03999999999996,42.94017481239316,4289.954772728654,88.76945126945147,129.13375909337356,0.30594163574949285,4360.6,4369.36,4328.26,4347.42,4347.42
2019-02-14,194.55000000000018,46.25774923220691,4271.355561042285,89.54273586725819,131.9238620635333,0.18121636864587332,4305.36,4346.05,4299.9,4334.16,4334.16
2019-02-13,226.90999999999985,49.12774273863178,4248.285966457605,88.49526481936147,138.02965405769055,-0.1182054928614939,4351.36,4355.84,4322.14,4326.32,4326.32
