1.0,0.5576399828154087,0.8203790871595874,0.5528784233626166,0.3040188114668348,0.5003901557860012,0.03684513529073035,0.7011383008513921,0.8229923914715697,0.7444725691475337,0.4493944432938221,0.8015419760137066
1.0,0.6518688242875551,0.8231754109030599,0.6003193676669867,0.28264714463400137,0.6001255259893866,0.4499755978526094,0.6986966283302791,0.8220688933725141,0.7423926461279964,0.4492341337409209,0.7912805585748235
1.0,0.6826578834311902,0.8245939765607271,0.6541252499648532,0.30623365725176865,0.6008659236908098,0.43346684468179786,0.7047787019341782,0.821421345293062,0.7380917585215304,0.4498898348481637,0.805042279987473
1.0,0.6163540025776889,0.8266058094702083,0.7196782206337486,0.2408964452878652,0.6610229313747515,0.7043779800606855,0.6760927344275824,0.8209351374835744,0.7392894071323248,0.4509272178503054,0.7541681251266555
1.0,0.6253759129314049,0.8259749590520865,0.765274520454819,0.2467109943475323,0.0,0.5942782834850453,0.6744076364904762,0.8194575858601573,0.7326311717714961,0.450675777549527,0.7552734842762657
1.0,0.6757840469712156,0.8251268671077624,0.7889465694667129,0.2900292016447982,0.6279405033425602,0.8734286952752487,0.6858446860461118,0.8180067851840979,0.7346724323311381,0.4523763198615196,0.7247103037895399
1.0,0.5597880567091503,0.8180340191253,0.7319144881287128,0.30662961170018377,0.0,0.852439024390243,0.7137102122830374,0.8164078689244242,0.7362695979844923,0.4555124039700471,0.7882424318127067
1.0,0.6255191178576543,0.81466045490355,0.7149854943430674,0.3639742807960436,0.5086226526286274,0.8079268292682942,0.712344447774246,0.8173974277522168,0.7560276948151105,0.4554625601641902,0.7796325871467958
1.0,0.6233710439639127,0.8101924451974164,0.6803010096204818,0.3624079861977079,0.4849363929667326,0.8080415045395601,0.6434126426560677,0.8179526269853415,0.7651698393141629,0.4508581243797043,0.7299006968174798
1.0,0.6127738794214523,0.8058162422317062,0.664605320112986,0.3540250107290929,0.4231748303698128,0.7023346303501959,0.6671513984347748,0.818826763367475,0.7782656284620805,0.449779097499933,0.7566402869353412
1.0,0.6129170843477016,0.8019599978879559,0.6431510650297854,0.3549497835399687,1.0,0.41050583657587664,0.6727078000874481,0.8166566104109972,0.7720072118724725,0.4466043695535093,0.7653125864330259
1.0,0.6177860518401834,0.8005407985788991,0.6348981052171474,0.3592543306806506,0.5038592861342109,0.3408650742414466,0.6955917248426667,0.8142126296146052,0.7686272111974437,0.4494663609167723,0.7499486978167573
1.0,0.6239438636689101,0.8005898137763031,0.6415106078289681,0.3652077993654427,0.4975714420649442,0.29489795918367256,0.7183724803364301,0.8136687431832025,0.7714031494012926,0.4482867598655946,0.7675492610837439
1.0,0.7997995131032509,0.8032981229238977,0.6686935723624942,0.5375277447264418,0.5116461442049769,0.8326530612244909,0.7016639728026173,0.8143395713411558,0.7833493732679059,0.4451857615706532,0.8196516537649541
1.0,0.8125447515394529,0.7984100277756262,0.6484595366653052,0.5503984642316525,0.0,0.7308013355592657,0.7292985964067622,0.8156534848147258,0.7971756602377739,0.4482400609823624,0.8701090781140044
1.0,0.8086782185307178,0.7955955339908521,0.6598036689846734,0.5261930221680661,0.4914022520859415,0.8655238095238105,0.7368889063567003,0.8142908948602979,0.8020195569397587,0.4489444609617424,0.8925404644616469
1.0,0.8129743663182014,0.7916092636012616,0.6850825278069601,0.5348737297427418,0.5532546233064936,0.9390476190476202,0.7484045610639205,0.8127836148283129,0.807410615885722,0.4503575316018583,0.8847202674173116
1.0,0.6575970213375342,0.783666606088734,0.6758732867690473,0.4182932408736172,0.4165245883809,0.9669834917458744,0.7677365155318867,0.8111910073457985,0.8173074506890144,0.4486743756660557,0.917690007037298
