date,PMO,RSI,EMA,SO,MACD,change,open,high,low,close,adjClose
2019-10-18,0.505546927002441,0.4001749877963761,0.9743264094711133,0.6276481357705388,0.5041363944957202,-1.136910317718124,4851.88,4863.49,4775.2,4808.76,4808.76
2019-10-17,0.5018119961541309,0.39817428116851594,0.975081208576797,0.7883525616808584,0.4978866225316938,0.0870400816489563,4898.25,4906.0,4841.57,4864.06,4864.06
2019-10-16,0.4859625767324902,0.4392362735208316,0.974317203074035,0.7760599808200859,0.5052823342986933,-1.2943886131173474,4875.63,4891.08,4848.82,4859.83,4859.83
2019-10-15,0.5303158050440059,0.4647784524264253,0.972328126525678,0.9612623870274042,0.5139509836837405,1.6374085511865766,4862.96,4936.89,4862.02,4923.56,4923.56
2019-10-14,0.48536350861622635,0.43712041818947606,0.9678478144488942,0.7499105332219956,0.5174678237909683,0.04626187525815328,4835.49,4853.02,4825.67,4844.24,4844.24
2019-10-11,0.46785740699652356,0.47631440212711545,0.9659562272182702,0.743230347131098,0.5377748420304204,1.9525105963653269,4831.75,4888.44,4826.66,4842.0,4842.0
2019-10-10,0.38613268249389865,0.46792655847662545,0.9642331834655355,0.46117348893407806,0.5297164572990556,0.7796236840932724,4708.95,4778.9,4708.39,4749.27,4749.27
2019-10-09,0.3628060054729676,0.447770734113793,0.9644842521509065,0.3181794026995425,0.5302891310432448,1.5077985494977955,4701.48,4735.08,4688.74,4712.53,4712.53
2019-10-08,0.3565268841062049,0.44020842693064766,0.9659746458570415,0.1321872675098308,0.5249281444849738,-2.568154630737264,4715.0,4719.54,4642.19,4642.53,4642.53
2019-10-07,0.4434657199911249,0.4974789495067221,0.9700291152895297,0.45732809012647363,0.5456550005470402,-0.4539728368392893,4774.02,4804.59,4763.99,4764.9,4764.9
2019-10-04,0.46265069151689997,0.4623678411102949,0.9710197879650908,0.5150653629503669,0.5591668851349085,1.5905121092431913,4737.42,4789.64,4731.57,4786.63,4786.63
2019-10-03,0.4097330079136154,0.4091881204449082,0.9692947052329803,0.31594749707726555,0.5627074829108304,1.409102453176977,4648.34,4714.44,4592.78,4711.69,4711.69
2019-10-02,0.45084683085570626,0.45033694049727624,0.9689668322638609,0.08261363636363615,0.5887988901685037,-1.5595900699813272,4672.11,4682.0,4617.14,4646.22,4646.22
2019-10-01,0.5735892315657123,0.5063967400093614,0.9717429372486339,0.092593266606004,0.5841647919937369,-1.086619387720894,4800.04,4827.67,4707.91,4719.83,4719.83
2019-09-30,0.5699504474521119,0.5023443119577018,0.9735570925936892,0.4446663104311396,0.5651596984925521,0.8434475893798695,4747.6,4786.06,4735.2,4771.68,4771.68
2019-09-27,0.5518009023001261,0.48831396095744106,0.9740261188170138,0.3324239952751934,0.5219906760836556,-2.1587330470186044,4821.2,4825.48,4694.39,4731.77,4731.77
2019-09-26,0.6965017380371276,0.5699328416400281,0.9750517675573389,0.6260370672441431,0.48373279553468074,0.2811755460217683,4825.09,4852.14,4795.32,4836.17,4836.17
2019-09-25,0.6901264699356552,0.5660015974645474,0.9725084252467744,0.6763270084601607,0.4419990758963581,1.586161426155007,4730.01,4834.99,4697.41,4822.61,4822.61
2019-09-24,0.624073663190593,0.5637483105514669,0.9709501354078494,0.5099953612688036,0.40910120197274946,-1.7146536428626085,4853.31,4860.73,4728.66,4747.31,4747.31
2019-09-23,0.7231121958435025,0.6268026954506941,0.974774305433501,0.6929380839831234,0.43290678006994227,0.26071235083248195,4810.44,4849.89,4803.98,4830.13,4830.13
2019-09-20,0.595688188743436,0.5229377710834663,0.9752932321397649,0.6651940535883886,0.43200195888835674,-1.2372076622822916,4879.84,4886.55,4798.48,4817.57,4817.57
2019-09-19,0.6381184823607725,0.5653036582118603,0.9770926377369495,0.798502352499392,0.45538753038315855,-0.35137034434293374,4904.62,4928.1,4873.31,4877.92,4877.92
2019-09-18,0.6818208712373344,0.5501328792321709,0.9746702867213193,0.8364957699189317,0.45336880803069557,-0.07675223724606886,4887.84,4897.07,4829.89,4895.12,4895.12
2019-09-17,0.6590193033059684,0.5240053390173258,0.9698930716661369,0.8448013076804131,0.45472007937952874,0.3798915649319507,4870.73,4901.1,4856.48,4898.88,4898.88
2019-09-16,0.7017898084461207,0.5514084302209274,0.9640068289125427,0.8038479379735367,0.43224539568866177,-0.43718901539648514,4854.95,4895.81,4843.29,4880.34,4880.34
2019-09-13,0.7849641298720516,0.553262683086693,0.9576826259678295,0.8511850853747434,0.4062108035189416,-0.36121263370151535,4920.92,4932.11,4894.9,4901.77,4901.77
2019-09-12,0.788610309888322,0.5564354630451874,0.9532202726528953,0.895166233381945,0.39051637334759676,0.10581278462621263,4941.75,4969.14,4908.78,4919.54,4919.54
