symbol,date,y_270,y_90,y_20,y_10,y_5,y_1,PMO,RSI,MFI,EMA,SO,MACD,change,adjClose,adjHigh,adjLow,adjOpen,adjVolume,close,high,low,open,volume
CTSH,2019-10-18,,,,,,,0.39623733719247467,0.4848096337645311,0.563787306283665,0.3090009803135483,0.2151761517615177,0.1654633103782942,-1.2056044314108862,60.64,61.43,60.6,61.43,3227665,60.64,61.43,60.6,61.43,3227665
CTSH,2019-10-17,,,,,,0.0,0.38234442836468896,0.48089563035261457,0.5682339563191792,0.311385580213591,0.2953929539295396,0.17552972532476513,-0.01628929793125592,61.38,61.77,60.965,61.52,2696518,61.38,61.77,60.965,61.52,2696518
CTSH,2019-10-16,,,,,,0.0,0.39247467438494926,0.47281655584379917,0.5538482689063888,0.3132042589174464,0.2964769647696478,0.1847846301873558,0.08967147631857783,61.39,61.98,61.22,61.4,2668329,61.39,61.98,61.22,61.4,2668329
CTSH,2019-10-15,,,,,,1.0,0.39811866859623724,0.47454392685297436,0.5483029871941829,0.31139709950963335,0.29051490514905165,0.1787620860700488,1.5816495528320607,61.335,61.675,60.37,60.4,2249149,61.335,61.675,60.37,60.4,2249149
CTSH,2019-10-14,,,,,,1.0,0.39594790159189586,0.4736495805962979,0.5544468177004408,0.31068522319416836,0.18699186991869948,0.1711758018119755,-0.3794753341032781,60.38,60.7,60.02,60.6,1778661,60.38,60.7,60.02,60.6,1778661
CTSH,2019-10-11,,,,,1.0,0.0,0.39450072358900135,0.4732681110594438,0.5786310944463611,0.30928212079672557,0.21192411924119237,0.1641260529660592,1.3545150501672278,60.61,61.43,60.31,60.45,2588832,60.61,61.43,60.31,60.45,2588832
CTSH,2019-10-10,,,,,1.0,1.0,0.40231548480463075,0.47557069147871145,0.5616386421154275,0.30829605282516237,0.12411924119241156,0.16558403948382644,0.6056527590847904,59.8,60.31,58.965,59.05,2394434,59.8,60.31,58.965,59.05,2394434
CTSH,2019-10-09,,,,,1.0,1.0,0.4081041968162083,0.47733708759671806,0.5727550270935157,0.30980631091358735,0.08509485094850917,0.1810519232198307,0.916808149405771,59.44,59.75,59.14,59.74,1957695,59.44,59.75,59.14,59.74,1957695
CTSH,2019-10-08,,,,,1.0,1.0,0.35224312590448614,0.4716491886880465,0.5384841206938347,0.31418726364258065,0.026558265582655567,0.18956726113964179,-2.2893165228931696,58.9,59.88,58.89,59.71,4180229,58.9,59.88,58.89,59.71,4180229
CTSH,2019-10-07,,,,,1.0,0.0,0.379739507959479,0.4800027219240499,0.5206858587898375,0.31937603832985717,0.17615176151761527,0.20096366809873484,-0.38010246240290346,60.28,60.6,60.08,60.28,2129870,60.28,60.6,60.08,60.28,2129870
